well_row,well_col,OD,well,experiment,plate,OD_blank_normalised,well_id,timepoint,sample_id,replicate,strain_group
E,5,-0.008,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,0,Non infected,1,CONTROL
E,5,-0.011,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,10,Non infected,1,CONTROL
E,5,-0.016,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,20,Non infected,1,CONTROL
E,5,-3e-4,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,30,Non infected,1,CONTROL
E,5,-0.016,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,40,Non infected,1,CONTROL
E,5,-0.011,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,50,Non infected,1,CONTROL
E,5,-0.009,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,60,Non infected,1,CONTROL
E,5,-0.017,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,70,Non infected,1,CONTROL
E,5,-0.012,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,80,Non infected,1,CONTROL
E,5,-0.014,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,90,Non infected,1,CONTROL
E,5,-0.012,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,100,Non infected,1,CONTROL
E,5,-0.013,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,110,Non infected,1,CONTROL
E,5,-0.014,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,120,Non infected,1,CONTROL
E,5,-0.011,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,130,Non infected,1,CONTROL
E,5,-0.013,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,140,Non infected,1,CONTROL
E,5,-0.015,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,150,Non infected,1,CONTROL
E,5,-0.01,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,160,Non infected,1,CONTROL
E,5,-0.009,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,170,Non infected,1,CONTROL
E,5,-0.011,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,180,Non infected,1,CONTROL
E,5,-0.011,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,190,Non infected,1,CONTROL
E,5,-0.01,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,200,Non infected,1,CONTROL
E,5,-0.01,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,210,Non infected,1,CONTROL
E,5,-0.005,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,220,Non infected,1,CONTROL
E,5,-0.011,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,230,Non infected,1,CONTROL
E,5,-0.007,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,240,Non infected,1,CONTROL
E,5,-0.006,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,250,Non infected,1,CONTROL
E,5,-0.008,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,260,Non infected,1,CONTROL
E,5,-0.011,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,270,Non infected,1,CONTROL
E,5,-0.004,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,280,Non infected,1,CONTROL
E,5,-0.01,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,290,Non infected,1,CONTROL
E,5,-0.004,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,300,Non infected,1,CONTROL
E,5,-0.006,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,310,Non infected,1,CONTROL
E,5,-0.008,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,320,Non infected,1,CONTROL
E,5,-0.005,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,330,Non infected,1,CONTROL
E,5,-0.007,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,340,Non infected,1,CONTROL
E,5,-0.007,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,350,Non infected,1,CONTROL
E,5,-0.005,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,360,Non infected,1,CONTROL
E,5,-0.003,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,370,Non infected,1,CONTROL
E,5,-5e-4,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,380,Non infected,1,CONTROL
E,5,-0.007,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,390,Non infected,1,CONTROL
E,5,-0.004,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,400,Non infected,1,CONTROL
E,5,-0.005,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,410,Non infected,1,CONTROL
E,5,-0.008,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,420,Non infected,1,CONTROL
E,5,-0.011,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,430,Non infected,1,CONTROL
E,5,-0.001,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,440,Non infected,1,CONTROL
E,5,-0.007,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,450,Non infected,1,CONTROL
E,5,-0.011,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,460,Non infected,1,CONTROL
E,5,-0.005,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,470,Non infected,1,CONTROL
E,5,-0.004,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,480,Non infected,1,CONTROL
E,5,-0.004,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,490,Non infected,1,CONTROL
E,5,-0.009,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,500,Non infected,1,CONTROL
E,5,-0.006,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,510,Non infected,1,CONTROL
E,5,-0.002,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,520,Non infected,1,CONTROL
E,5,-0.006,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,530,Non infected,1,CONTROL
E,5,-0.005,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,540,Non infected,1,CONTROL
E,5,-0.008,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,550,Non infected,1,CONTROL
E,5,-0.005,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,560,Non infected,1,CONTROL
E,5,-0.002,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,570,Non infected,1,CONTROL
E,5,-0.004,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,580,Non infected,1,CONTROL
E,5,-0.003,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,590,Non infected,1,CONTROL
E,5,0.002,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,600,Non infected,1,CONTROL
E,5,-0.003,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,610,Non infected,1,CONTROL
E,5,-0.008,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,620,Non infected,1,CONTROL
E,5,-0.002,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,630,Non infected,1,CONTROL
E,5,0.005,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,650,Non infected,1,CONTROL
E,5,-8.33333e-4,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,660,Non infected,1,CONTROL
E,5,-5.33333e-4,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,670,Non infected,1,CONTROL
E,5,-0.001,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,680,Non infected,1,CONTROL
E,5,0.001,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,690,Non infected,1,CONTROL
E,5,-0.001,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,700,Non infected,1,CONTROL
E,5,1.66667e-4,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,710,Non infected,1,CONTROL
E,5,-4.33333e-4,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,720,Non infected,1,CONTROL
E,5,0.002,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,730,Non infected,1,CONTROL
E,5,0.002,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,740,Non infected,1,CONTROL
E,5,1.66667e-4,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,750,Non infected,1,CONTROL
E,5,0.002,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,760,Non infected,1,CONTROL
E,5,-0.004,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,770,Non infected,1,CONTROL
E,5,4.66667e-4,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,780,Non infected,1,CONTROL
E,5,-0.001,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,790,Non infected,1,CONTROL
E,5,-0.006,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,800,Non infected,1,CONTROL
E,5,-0.002,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,810,Non infected,1,CONTROL
E,5,-0.005,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,820,Non infected,1,CONTROL
E,5,0.002,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,830,Non infected,1,CONTROL
E,5,0.002,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,840,Non infected,1,CONTROL
E,5,-2.66667e-4,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,850,Non infected,1,CONTROL
E,5,0.001,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,860,Non infected,1,CONTROL
E,5,0.002,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,870,Non infected,1,CONTROL
E,5,0.005,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,880,Non infected,1,CONTROL
E,5,7.33333e-4,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,890,Non infected,1,CONTROL
E,5,0.004,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,900,Non infected,1,CONTROL
E,5,7e-4,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,910,Non infected,1,CONTROL
E,5,0.004,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,920,Non infected,1,CONTROL
E,5,0.001,E05,exp200731,GP1,TRUE,exp200731_GP1_E05,930,Non infected,1,CONTROL
E,6,0.013,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,0,BPH2897,1,VAN-156
E,6,0.014,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,10,BPH2897,1,VAN-156
E,6,0.002,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,20,BPH2897,1,VAN-156
E,6,0.011,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,30,BPH2897,1,VAN-156
E,6,0.009,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,40,BPH2897,1,VAN-156
E,6,0.008,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,50,BPH2897,1,VAN-156
E,6,0.011,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,60,BPH2897,1,VAN-156
E,6,0.009,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,70,BPH2897,1,VAN-156
E,6,0.014,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,80,BPH2897,1,VAN-156
E,6,0.016,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,90,BPH2897,1,VAN-156
E,6,0.025,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,100,BPH2897,1,VAN-156
E,6,0.024,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,110,BPH2897,1,VAN-156
E,6,0.028,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,120,BPH2897,1,VAN-156
E,6,0.033,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,130,BPH2897,1,VAN-156
E,6,0.041,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,140,BPH2897,1,VAN-156
E,6,0.039,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,150,BPH2897,1,VAN-156
E,6,0.053,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,160,BPH2897,1,VAN-156
E,6,0.061,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,170,BPH2897,1,VAN-156
E,6,0.07,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,180,BPH2897,1,VAN-156
E,6,0.09,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,190,BPH2897,1,VAN-156
E,6,0.111,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,200,BPH2897,1,VAN-156
E,6,0.148,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,210,BPH2897,1,VAN-156
E,6,0.192,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,220,BPH2897,1,VAN-156
E,6,0.238,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,230,BPH2897,1,VAN-156
E,6,0.316,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,240,BPH2897,1,VAN-156
E,6,0.388,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,250,BPH2897,1,VAN-156
E,6,0.503,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,260,BPH2897,1,VAN-156
E,6,0.614,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,270,BPH2897,1,VAN-156
E,6,0.785,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,280,BPH2897,1,VAN-156
E,6,0.952,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,290,BPH2897,1,VAN-156
E,6,1.16,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,300,BPH2897,1,VAN-156
E,6,1.422,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,310,BPH2897,1,VAN-156
E,6,1.695,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,320,BPH2897,1,VAN-156
E,6,2.031,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,330,BPH2897,1,VAN-156
E,6,2.357,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,340,BPH2897,1,VAN-156
E,6,2.593,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,350,BPH2897,1,VAN-156
E,6,2.854,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,360,BPH2897,1,VAN-156
E,6,3.041,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,370,BPH2897,1,VAN-156
E,6,3.272,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,380,BPH2897,1,VAN-156
E,6,3.476,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,390,BPH2897,1,VAN-156
E,6,3.702,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,400,BPH2897,1,VAN-156
E,6,3.864,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,410,BPH2897,1,VAN-156
E,6,4.017,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,420,BPH2897,1,VAN-156
E,6,4.113,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,430,BPH2897,1,VAN-156
E,6,4.214,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,440,BPH2897,1,VAN-156
E,6,4.305,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,450,BPH2897,1,VAN-156
E,6,4.423,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,460,BPH2897,1,VAN-156
E,6,4.521,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,470,BPH2897,1,VAN-156
E,6,4.632,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,480,BPH2897,1,VAN-156
E,6,4.733,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,490,BPH2897,1,VAN-156
E,6,4.802,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,500,BPH2897,1,VAN-156
E,6,4.89,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,510,BPH2897,1,VAN-156
E,6,4.977,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,520,BPH2897,1,VAN-156
E,6,5.032,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,530,BPH2897,1,VAN-156
E,6,5.103,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,540,BPH2897,1,VAN-156
E,6,5.141,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,550,BPH2897,1,VAN-156
E,6,5.17,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,560,BPH2897,1,VAN-156
E,6,5.24,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,570,BPH2897,1,VAN-156
E,6,5.279,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,580,BPH2897,1,VAN-156
E,6,5.314,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,590,BPH2897,1,VAN-156
E,6,5.353,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,600,BPH2897,1,VAN-156
E,6,5.393,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,610,BPH2897,1,VAN-156
E,6,5.406,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,620,BPH2897,1,VAN-156
E,6,5.441,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,630,BPH2897,1,VAN-156
E,6,5.922,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,650,BPH2897,1,VAN-156
E,6,5.423,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,660,BPH2897,1,VAN-156
E,6,5.453,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,670,BPH2897,1,VAN-156
E,6,5.467,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,680,BPH2897,1,VAN-156
E,6,5.478,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,690,BPH2897,1,VAN-156
E,6,5.521,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,700,BPH2897,1,VAN-156
E,6,5.515,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,710,BPH2897,1,VAN-156
E,6,5.541,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,720,BPH2897,1,VAN-156
E,6,5.556,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,730,BPH2897,1,VAN-156
E,6,5.547,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,740,BPH2897,1,VAN-156
E,6,5.612,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,750,BPH2897,1,VAN-156
E,6,5.554,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,760,BPH2897,1,VAN-156
E,6,5.597,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,770,BPH2897,1,VAN-156
E,6,5.622,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,780,BPH2897,1,VAN-156
E,6,5.614,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,790,BPH2897,1,VAN-156
E,6,5.596,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,800,BPH2897,1,VAN-156
E,6,5.637,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,810,BPH2897,1,VAN-156
E,6,5.608,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,820,BPH2897,1,VAN-156
E,6,5.648,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,830,BPH2897,1,VAN-156
E,6,5.67,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,840,BPH2897,1,VAN-156
E,6,5.643,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,850,BPH2897,1,VAN-156
E,6,5.654,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,860,BPH2897,1,VAN-156
E,6,5.665,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,870,BPH2897,1,VAN-156
E,6,5.667,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,880,BPH2897,1,VAN-156
E,6,5.618,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,890,BPH2897,1,VAN-156
E,6,5.643,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,900,BPH2897,1,VAN-156
E,6,5.597,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,910,BPH2897,1,VAN-156
E,6,5.665,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,920,BPH2897,1,VAN-156
E,6,5.658,E06,exp200731,GP1,TRUE,exp200731_GP1_E06,930,BPH2897,1,VAN-156
E,7,0.005,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,0,Non infected,1,CONTROL
E,7,0.009,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,10,Non infected,1,CONTROL
E,7,0,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,20,Non infected,1,CONTROL
E,7,-0.006,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,30,Non infected,1,CONTROL
E,7,0.002,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,40,Non infected,1,CONTROL
E,7,0.007,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,50,Non infected,1,CONTROL
E,7,0.005,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,60,Non infected,1,CONTROL
E,7,-8.33333e-4,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,70,Non infected,1,CONTROL
E,7,0.004,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,80,Non infected,1,CONTROL
E,7,0.002,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,90,Non infected,1,CONTROL
E,7,0.007,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,100,Non infected,1,CONTROL
E,7,0.008,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,110,Non infected,1,CONTROL
E,7,0.003,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,120,Non infected,1,CONTROL
E,7,0.009,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,130,Non infected,1,CONTROL
E,7,0.01,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,140,Non infected,1,CONTROL
E,7,0.014,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,150,Non infected,1,CONTROL
E,7,0.012,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,160,Non infected,1,CONTROL
E,7,0.013,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,170,Non infected,1,CONTROL
E,7,0.013,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,180,Non infected,1,CONTROL
E,7,0.016,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,190,Non infected,1,CONTROL
E,7,0.009,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,200,Non infected,1,CONTROL
E,7,0.007,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,210,Non infected,1,CONTROL
E,7,0.011,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,220,Non infected,1,CONTROL
E,7,0.011,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,230,Non infected,1,CONTROL
E,7,0.011,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,240,Non infected,1,CONTROL
E,7,0.012,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,250,Non infected,1,CONTROL
E,7,0.01,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,260,Non infected,1,CONTROL
E,7,0.008,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,270,Non infected,1,CONTROL
E,7,0.012,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,280,Non infected,1,CONTROL
E,7,0.016,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,290,Non infected,1,CONTROL
E,7,0.006,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,300,Non infected,1,CONTROL
E,7,0.008,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,310,Non infected,1,CONTROL
E,7,0.01,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,320,Non infected,1,CONTROL
E,7,0.017,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,330,Non infected,1,CONTROL
E,7,0.012,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,340,Non infected,1,CONTROL
E,7,0.007,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,350,Non infected,1,CONTROL
E,7,0.016,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,360,Non infected,1,CONTROL
E,7,0.015,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,370,Non infected,1,CONTROL
E,7,0.013,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,380,Non infected,1,CONTROL
E,7,0.013,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,390,Non infected,1,CONTROL
E,7,0.008,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,400,Non infected,1,CONTROL
E,7,0.012,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,410,Non infected,1,CONTROL
E,7,0.005,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,420,Non infected,1,CONTROL
E,7,0.011,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,430,Non infected,1,CONTROL
E,7,0.002,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,440,Non infected,1,CONTROL
E,7,0.014,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,450,Non infected,1,CONTROL
E,7,0.005,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,460,Non infected,1,CONTROL
E,7,0.016,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,470,Non infected,1,CONTROL
E,7,0.014,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,480,Non infected,1,CONTROL
E,7,0.005,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,490,Non infected,1,CONTROL
E,7,0.005,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,500,Non infected,1,CONTROL
E,7,0.008,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,510,Non infected,1,CONTROL
E,7,0.004,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,520,Non infected,1,CONTROL
E,7,0.015,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,530,Non infected,1,CONTROL
E,7,0.013,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,540,Non infected,1,CONTROL
E,7,0.014,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,550,Non infected,1,CONTROL
E,7,0.011,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,560,Non infected,1,CONTROL
E,7,0.021,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,570,Non infected,1,CONTROL
E,7,0.018,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,580,Non infected,1,CONTROL
E,7,0.011,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,590,Non infected,1,CONTROL
E,7,0.017,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,600,Non infected,1,CONTROL
E,7,0.012,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,610,Non infected,1,CONTROL
E,7,0.017,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,620,Non infected,1,CONTROL
E,7,0.017,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,630,Non infected,1,CONTROL
E,7,0.017,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,650,Non infected,1,CONTROL
E,7,0.014,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,660,Non infected,1,CONTROL
E,7,0.016,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,670,Non infected,1,CONTROL
E,7,0.02,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,680,Non infected,1,CONTROL
E,7,0.019,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,690,Non infected,1,CONTROL
E,7,0.02,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,700,Non infected,1,CONTROL
E,7,0.018,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,710,Non infected,1,CONTROL
E,7,0.02,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,720,Non infected,1,CONTROL
E,7,0.024,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,730,Non infected,1,CONTROL
E,7,0.021,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,740,Non infected,1,CONTROL
E,7,0.021,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,750,Non infected,1,CONTROL
E,7,0.021,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,760,Non infected,1,CONTROL
E,7,0.011,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,770,Non infected,1,CONTROL
E,7,0.019,E07,exp200731,GP1,TRUE,exp200731_GP1_E07,780,Non infected,1,CONTROL
