well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id
C01,19875,1314,C,01,exp190923,20000,3,exp190923_3_C01
C02,17217,1314,C,02,exp190923,20000,3,exp190923_3_C02
C03,16791,1314,C,03,exp190923,20000,3,exp190923_3_C03
C04,18752,1314,C,04,exp190923,20000,3,exp190923_3_C04
C05,17665,1314,C,05,exp190923,20000,3,exp190923_3_C05
C06,16235,1314,C,06,exp190923,20000,3,exp190923_3_C06
C07,19562,1314,C,07,exp190923,20000,3,exp190923_3_C07
C08,17043,1314,C,08,exp190923,20000,3,exp190923_3_C08
C09,17121,1314,C,09,exp190923,20000,3,exp190923_3_C09
C10,17775,1314,C,10,exp190923,20000,3,exp190923_3_C10
C11,19270,1314,C,11,exp190923,20000,3,exp190923_3_C11
C12,19010,1314,C,12,exp190923,20000,3,exp190923_3_C12
D01,17088,1314,D,01,exp190923,20000,3,exp190923_3_D01
D02,17021,1314,D,02,exp190923,20000,3,exp190923_3_D02
D03,19456,1314,D,03,exp190923,20000,3,exp190923_3_D03
D04,16223,1314,D,04,exp190923,20000,3,exp190923_3_D04
D05,16605,1314,D,05,exp190923,20000,3,exp190923_3_D05
D06,16200,1314,D,06,exp190923,20000,3,exp190923_3_D06
D07,18554,1314,D,07,exp190923,20000,3,exp190923_3_D07
D08,18907,1314,D,08,exp190923,20000,3,exp190923_3_D08
D09,16410,1314,D,09,exp190923,20000,3,exp190923_3_D09
D10,15692,1314,D,10,exp190923,20000,3,exp190923_3_D10
D11,17058,1314,D,11,exp190923,20000,3,exp190923_3_D11
D12,16476,1314,D,12,exp190923,20000,3,exp190923_3_D12
E01,17756,1314,E,01,exp190923,20000,3,exp190923_3_E01
E02,15954,1314,E,02,exp190923,20000,3,exp190923_3_E02
E03,15850,1314,E,03,exp190923,20000,3,exp190923_3_E03
E04,15701,1314,E,04,exp190923,20000,3,exp190923_3_E04
E05,16128,1314,E,05,exp190923,20000,3,exp190923_3_E05
E06,16377,1314,E,06,exp190923,20000,3,exp190923_3_E06
E07,15044,1314,E,07,exp190923,20000,3,exp190923_3_E07
E08,17000,1314,E,08,exp190923,20000,3,exp190923_3_E08
E09,17162,1314,E,09,exp190923,20000,3,exp190923_3_E09
E10,20752,1314,E,10,exp190923,20000,3,exp190923_3_E10
E11,18071,1314,E,11,exp190923,20000,3,exp190923_3_E11
E12,16711,1314,E,12,exp190923,20000,3,exp190923_3_E12
F01,18331,1314,F,01,exp190923,20000,3,exp190923_3_F01
F02,16309,1314,F,02,exp190923,20000,3,exp190923_3_F02
F03,20878,1314,F,03,exp190923,20000,3,exp190923_3_F03
F04,20017,1314,F,04,exp190923,20000,3,exp190923_3_F04
F05,17233,1314,F,05,exp190923,20000,3,exp190923_3_F05
F06,17147,1314,F,06,exp190923,20000,3,exp190923_3_F06
F07,20514,1314,F,07,exp190923,20000,3,exp190923_3_F07
F08,16905,1314,F,08,exp190923,20000,3,exp190923_3_F08
F09,17145,1314,F,09,exp190923,20000,3,exp190923_3_F09
F10,17885,1314,F,10,exp190923,20000,3,exp190923_3_F10
F11,17536,1314,F,11,exp190923,20000,3,exp190923_3_F11
F12,16707,1314,F,12,exp190923,20000,3,exp190923_3_F12
G01,18029,1314,G,01,exp190923,20000,3,exp190923_3_G01
G02,19127,1314,G,02,exp190923,20000,3,exp190923_3_G02
G03,17582,1314,G,03,exp190923,20000,3,exp190923_3_G03
G04,17354,1314,G,04,exp190923,20000,3,exp190923_3_G04
G05,17072,1314,G,05,exp190923,20000,3,exp190923_3_G05
G06,20609,1314,G,06,exp190923,20000,3,exp190923_3_G06
G07,17434,1314,G,07,exp190923,20000,3,exp190923_3_G07
G08,17344,1314,G,08,exp190923,20000,3,exp190923_3_G08
G09,17337,1314,G,09,exp190923,20000,3,exp190923_3_G09
G10,18558,1314,G,10,exp190923,20000,3,exp190923_3_G10
G11,19737,1314,G,11,exp190923,20000,3,exp190923_3_G11
G12,17778,1314,G,12,exp190923,20000,3,exp190923_3_G12
H01,10957,1314,H,01,exp190923,20000,3,exp190923_3_H01
H02,17454,1314,H,02,exp190923,20000,3,exp190923_3_H02
H03,18357,1314,H,03,exp190923,20000,3,exp190923_3_H03
H04,19466,1314,H,04,exp190923,20000,3,exp190923_3_H04
H05,19915,1314,H,05,exp190923,20000,3,exp190923_3_H05
H06,19034,1314,H,06,exp190923,20000,3,exp190923_3_H06
H07,21519,1314,H,07,exp190923,20000,3,exp190923_3_H07
H08,16270,1314,H,08,exp190923,20000,3,exp190923_3_H08
H09,19067,1314,H,09,exp190923,20000,3,exp190923_3_H09
H10,15117,1314,H,10,exp190923,20000,3,exp190923_3_H10
H11,15046,1314,H,11,exp190923,20000,3,exp190923_3_H11
H12,20577,1314,H,12,exp190923,20000,3,exp190923_3_H12
A01,15964,1320,A,01,exp190923,20000,3,exp190923_3_A01
A02,16310,1320,A,02,exp190923,20000,3,exp190923_3_A02
A03,19293,1320,A,03,exp190923,20000,3,exp190923_3_A03
A04,18682,1320,A,04,exp190923,20000,3,exp190923_3_A04
A05,14054,1320,A,05,exp190923,20000,3,exp190923_3_A05
A06,19303,1320,A,06,exp190923,20000,3,exp190923_3_A06
A07,15694,1320,A,07,exp190923,20000,3,exp190923_3_A07
A08,17771,1320,A,08,exp190923,20000,3,exp190923_3_A08
A09,18190,1320,A,09,exp190923,20000,3,exp190923_3_A09
A10,17659,1320,A,10,exp190923,20000,3,exp190923_3_A10
A11,18016,1320,A,11,exp190923,20000,3,exp190923_3_A11
A12,15795,1320,A,12,exp190923,20000,3,exp190923_3_A12
B01,16794,1320,B,01,exp190923,20000,3,exp190923_3_B01
B02,17999,1320,B,02,exp190923,20000,3,exp190923_3_B02
B03,17704,1320,B,03,exp190923,20000,3,exp190923_3_B03
B04,20861,1320,B,04,exp190923,20000,3,exp190923_3_B04
B05,17977,1320,B,05,exp190923,20000,3,exp190923_3_B05
B06,16105,1320,B,06,exp190923,20000,3,exp190923_3_B06
B07,20419,1320,B,07,exp190923,20000,3,exp190923_3_B07
B08,16743,1320,B,08,exp190923,20000,3,exp190923_3_B08
B09,18579,1320,B,09,exp190923,20000,3,exp190923_3_B09
B10,16534,1320,B,10,exp190923,20000,3,exp190923_3_B10
B11,18935,1320,B,11,exp190923,20000,3,exp190923_3_B11
B12,19298,1320,B,12,exp190923,20000,3,exp190923_3_B12
C01,19751,1320,C,01,exp190923,20000,3,exp190923_3_C01
C02,17336,1320,C,02,exp190923,20000,3,exp190923_3_C02
C03,16646,1320,C,03,exp190923,20000,3,exp190923_3_C03
C04,19017,1320,C,04,exp190923,20000,3,exp190923_3_C04
C05,17429,1320,C,05,exp190923,20000,3,exp190923_3_C05
C06,16648,1320,C,06,exp190923,20000,3,exp190923_3_C06
C07,19447,1320,C,07,exp190923,20000,3,exp190923_3_C07
C08,17220,1320,C,08,exp190923,20000,3,exp190923_3_C08
C09,17111,1320,C,09,exp190923,20000,3,exp190923_3_C09
C10,17810,1320,C,10,exp190923,20000,3,exp190923_3_C10
C11,19268,1320,C,11,exp190923,20000,3,exp190923_3_C11
C12,18799,1320,C,12,exp190923,20000,3,exp190923_3_C12
D01,17476,1320,D,01,exp190923,20000,3,exp190923_3_D01
D02,17100,1320,D,02,exp190923,20000,3,exp190923_3_D02
D03,19632,1320,D,03,exp190923,20000,3,exp190923_3_D03
D04,16192,1320,D,04,exp190923,20000,3,exp190923_3_D04
D05,16760,1320,D,05,exp190923,20000,3,exp190923_3_D05
D06,15940,1320,D,06,exp190923,20000,3,exp190923_3_D06
D07,18765,1320,D,07,exp190923,20000,3,exp190923_3_D07
D08,19107,1320,D,08,exp190923,20000,3,exp190923_3_D08
D09,16357,1320,D,09,exp190923,20000,3,exp190923_3_D09
D10,15554,1320,D,10,exp190923,20000,3,exp190923_3_D10
D11,16991,1320,D,11,exp190923,20000,3,exp190923_3_D11
D12,16391,1320,D,12,exp190923,20000,3,exp190923_3_D12
E01,17761,1320,E,01,exp190923,20000,3,exp190923_3_E01
E02,16239,1320,E,02,exp190923,20000,3,exp190923_3_E02
E03,15881,1320,E,03,exp190923,20000,3,exp190923_3_E03
E04,15799,1320,E,04,exp190923,20000,3,exp190923_3_E04
E05,15942,1320,E,05,exp190923,20000,3,exp190923_3_E05
E06,16572,1320,E,06,exp190923,20000,3,exp190923_3_E06
E07,15257,1320,E,07,exp190923,20000,3,exp190923_3_E07
E08,16529,1320,E,08,exp190923,20000,3,exp190923_3_E08
E09,17017,1320,E,09,exp190923,20000,3,exp190923_3_E09
E10,20661,1320,E,10,exp190923,20000,3,exp190923_3_E10
E11,18447,1320,E,11,exp190923,20000,3,exp190923_3_E11
E12,16347,1320,E,12,exp190923,20000,3,exp190923_3_E12
F01,18344,1320,F,01,exp190923,20000,3,exp190923_3_F01
F02,16223,1320,F,02,exp190923,20000,3,exp190923_3_F02
F03,20401,1320,F,03,exp190923,20000,3,exp190923_3_F03
F04,19595,1320,F,04,exp190923,20000,3,exp190923_3_F04
F05,16881,1320,F,05,exp190923,20000,3,exp190923_3_F05
F06,16834,1320,F,06,exp190923,20000,3,exp190923_3_F06
F07,20916,1320,F,07,exp190923,20000,3,exp190923_3_F07
F08,17259,1320,F,08,exp190923,20000,3,exp190923_3_F08
F09,17606,1320,F,09,exp190923,20000,3,exp190923_3_F09
F10,17917,1320,F,10,exp190923,20000,3,exp190923_3_F10
F11,17987,1320,F,11,exp190923,20000,3,exp190923_3_F11
F12,16543,1320,F,12,exp190923,20000,3,exp190923_3_F12
G01,17963,1320,G,01,exp190923,20000,3,exp190923_3_G01
G02,19092,1320,G,02,exp190923,20000,3,exp190923_3_G02
G03,17101,1320,G,03,exp190923,20000,3,exp190923_3_G03
G04,17466,1320,G,04,exp190923,20000,3,exp190923_3_G04
G05,16996,1320,G,05,exp190923,20000,3,exp190923_3_G05
G06,20405,1320,G,06,exp190923,20000,3,exp190923_3_G06
G07,17412,1320,G,07,exp190923,20000,3,exp190923_3_G07
G08,17334,1320,G,08,exp190923,20000,3,exp190923_3_G08
G09,17426,1320,G,09,exp190923,20000,3,exp190923_3_G09
G10,18972,1320,G,10,exp190923,20000,3,exp190923_3_G10
G11,19409,1320,G,11,exp190923,20000,3,exp190923_3_G11
G12,17996,1320,G,12,exp190923,20000,3,exp190923_3_G12
H01,10797,1320,H,01,exp190923,20000,3,exp190923_3_H01
H02,17577,1320,H,02,exp190923,20000,3,exp190923_3_H02
H03,18598,1320,H,03,exp190923,20000,3,exp190923_3_H03
H04,19384,1320,H,04,exp190923,20000,3,exp190923_3_H04
H05,20371,1320,H,05,exp190923,20000,3,exp190923_3_H05
H06,19007,1320,H,06,exp190923,20000,3,exp190923_3_H06
H07,22014,1320,H,07,exp190923,20000,3,exp190923_3_H07
H08,16336,1320,H,08,exp190923,20000,3,exp190923_3_H08
H09,18800,1320,H,09,exp190923,20000,3,exp190923_3_H09
H10,15115,1320,H,10,exp190923,20000,3,exp190923_3_H10
H11,14836,1320,H,11,exp190923,20000,3,exp190923_3_H11
H12,20783,1320,H,12,exp190923,20000,3,exp190923_3_H12
A01,16090,1326,A,01,exp190923,20000,3,exp190923_3_A01
A02,16211,1326,A,02,exp190923,20000,3,exp190923_3_A02
A03,19498,1326,A,03,exp190923,20000,3,exp190923_3_A03
A04,18216,1326,A,04,exp190923,20000,3,exp190923_3_A04
A05,14262,1326,A,05,exp190923,20000,3,exp190923_3_A05
A06,19636,1326,A,06,exp190923,20000,3,exp190923_3_A06
A07,15711,1326,A,07,exp190923,20000,3,exp190923_3_A07
A08,18023,1326,A,08,exp190923,20000,3,exp190923_3_A08
A09,18266,1326,A,09,exp190923,20000,3,exp190923_3_A09
A10,17451,1326,A,10,exp190923,20000,3,exp190923_3_A10
A11,18150,1326,A,11,exp190923,20000,3,exp190923_3_A11
A12,15595,1326,A,12,exp190923,20000,3,exp190923_3_A12
B01,16732,1326,B,01,exp190923,20000,3,exp190923_3_B01
B02,18235,1326,B,02,exp190923,20000,3,exp190923_3_B02
B03,17485,1326,B,03,exp190923,20000,3,exp190923_3_B03
B04,20855,1326,B,04,exp190923,20000,3,exp190923_3_B04
B05,18128,1326,B,05,exp190923,20000,3,exp190923_3_B05
B06,15978,1326,B,06,exp190923,20000,3,exp190923_3_B06
B07,20581,1326,B,07,exp190923,20000,3,exp190923_3_B07
B08,17263,1326,B,08,exp190923,20000,3,exp190923_3_B08
B09,18734,1326,B,09,exp190923,20000,3,exp190923_3_B09
B10,16701,1326,B,10,exp190923,20000,3,exp190923_3_B10
B11,18584,1326,B,11,exp190923,20000,3,exp190923_3_B11
B12,19238,1326,B,12,exp190923,20000,3,exp190923_3_B12
C01,19816,1326,C,01,exp190923,20000,3,exp190923_3_C01
C02,17112,1326,C,02,exp190923,20000,3,exp190923_3_C02
C03,16723,1326,C,03,exp190923,20000,3,exp190923_3_C03
C04,19102,1326,C,04,exp190923,20000,3,exp190923_3_C04
C05,17779,1326,C,05,exp190923,20000,3,exp190923_3_C05
C06,16269,1326,C,06,exp190923,20000,3,exp190923_3_C06
C07,19412,1326,C,07,exp190923,20000,3,exp190923_3_C07
C08,17060,1326,C,08,exp190923,20000,3,exp190923_3_C08
C09,17245,1326,C,09,exp190923,20000,3,exp190923_3_C09
C10,17802,1326,C,10,exp190923,20000,3,exp190923_3_C10
C11,19229,1326,C,11,exp190923,20000,3,exp190923_3_C11
C12,18567,1326,C,12,exp190923,20000,3,exp190923_3_C12
D01,17095,1326,D,01,exp190923,20000,3,exp190923_3_D01
D02,17033,1326,D,02,exp190923,20000,3,exp190923_3_D02
D03,19529,1326,D,03,exp190923,20000,3,exp190923_3_D03
D04,16052,1326,D,04,exp190923,20000,3,exp190923_3_D04
D05,16912,1326,D,05,exp190923,20000,3,exp190923_3_D05
D06,16521,1326,D,06,exp190923,20000,3,exp190923_3_D06
D07,18721,1326,D,07,exp190923,20000,3,exp190923_3_D07
D08,18808,1326,D,08,exp190923,20000,3,exp190923_3_D08
D09,16767,1326,D,09,exp190923,20000,3,exp190923_3_D09
D10,15734,1326,D,10,exp190923,20000,3,exp190923_3_D10
D11,16772,1326,D,11,exp190923,20000,3,exp190923_3_D11
D12,16590,1326,D,12,exp190923,20000,3,exp190923_3_D12
E01,17798,1326,E,01,exp190923,20000,3,exp190923_3_E01
E02,16204,1326,E,02,exp190923,20000,3,exp190923_3_E02
E03,15837,1326,E,03,exp190923,20000,3,exp190923_3_E03
E04,15965,1326,E,04,exp190923,20000,3,exp190923_3_E04
E05,15827,1326,E,05,exp190923,20000,3,exp190923_3_E05
E06,16798,1326,E,06,exp190923,20000,3,exp190923_3_E06
E07,15232,1326,E,07,exp190923,20000,3,exp190923_3_E07
E08,16792,1326,E,08,exp190923,20000,3,exp190923_3_E08
E09,17032,1326,E,09,exp190923,20000,3,exp190923_3_E09
E10,20647,1326,E,10,exp190923,20000,3,exp190923_3_E10
E11,18108,1326,E,11,exp190923,20000,3,exp190923_3_E11
E12,16222,1326,E,12,exp190923,20000,3,exp190923_3_E12
F01,18587,1326,F,01,exp190923,20000,3,exp190923_3_F01
F02,16245,1326,F,02,exp190923,20000,3,exp190923_3_F02
F03,20401,1326,F,03,exp190923,20000,3,exp190923_3_F03
F04,20283,1326,F,04,exp190923,20000,3,exp190923_3_F04
F05,17014,1326,F,05,exp190923,20000,3,exp190923_3_F05
F06,17242,1326,F,06,exp190923,20000,3,exp190923_3_F06
F07,21022,1326,F,07,exp190923,20000,3,exp190923_3_F07
F08,17255,1326,F,08,exp190923,20000,3,exp190923_3_F08
F09,17399,1326,F,09,exp190923,20000,3,exp190923_3_F09
F10,17574,1326,F,10,exp190923,20000,3,exp190923_3_F10
F11,17661,1326,F,11,exp190923,20000,3,exp190923_3_F11
F12,16463,1326,F,12,exp190923,20000,3,exp190923_3_F12
G01,18375,1326,G,01,exp190923,20000,3,exp190923_3_G01
G02,18833,1326,G,02,exp190923,20000,3,exp190923_3_G02
G03,17263,1326,G,03,exp190923,20000,3,exp190923_3_G03
G04,17060,1326,G,04,exp190923,20000,3,exp190923_3_G04
G05,16949,1326,G,05,exp190923,20000,3,exp190923_3_G05
G06,20168,1326,G,06,exp190923,20000,3,exp190923_3_G06
G07,17545,1326,G,07,exp190923,20000,3,exp190923_3_G07
G08,17480,1326,G,08,exp190923,20000,3,exp190923_3_G08
G09,17083,1326,G,09,exp190923,20000,3,exp190923_3_G09
G10,18771,1326,G,10,exp190923,20000,3,exp190923_3_G10
G11,19310,1326,G,11,exp190923,20000,3,exp190923_3_G11
G12,17819,1326,G,12,exp190923,20000,3,exp190923_3_G12
H01,10928,1326,H,01,exp190923,20000,3,exp190923_3_H01
H02,17397,1326,H,02,exp190923,20000,3,exp190923_3_H02
H03,18203,1326,H,03,exp190923,20000,3,exp190923_3_H03
H04,19103,1326,H,04,exp190923,20000,3,exp190923_3_H04
H05,20347,1326,H,05,exp190923,20000,3,exp190923_3_H05
H06,19383,1326,H,06,exp190923,20000,3,exp190923_3_H06
H07,21893,1326,H,07,exp190923,20000,3,exp190923_3_H07
H08,16250,1326,H,08,exp190923,20000,3,exp190923_3_H08
H09,18751,1326,H,09,exp190923,20000,3,exp190923_3_H09
H10,14939,1326,H,10,exp190923,20000,3,exp190923_3_H10
H11,14619,1326,H,11,exp190923,20000,3,exp190923_3_H11
H12,20265,1326,H,12,exp190923,20000,3,exp190923_3_H12
A01,15916,1332,A,01,exp190923,20000,3,exp190923_3_A01
A02,16071,1332,A,02,exp190923,20000,3,exp190923_3_A02
A03,19467,1332,A,03,exp190923,20000,3,exp190923_3_A03
A04,18602,1332,A,04,exp190923,20000,3,exp190923_3_A04
A05,14149,1332,A,05,exp190923,20000,3,exp190923_3_A05
A06,19093,1332,A,06,exp190923,20000,3,exp190923_3_A06
A07,15595,1332,A,07,exp190923,20000,3,exp190923_3_A07
A08,17714,1332,A,08,exp190923,20000,3,exp190923_3_A08
A09,18113,1332,A,09,exp190923,20000,3,exp190923_3_A09
A10,17478,1332,A,10,exp190923,20000,3,exp190923_3_A10
A11,18492,1332,A,11,exp190923,20000,3,exp190923_3_A11
A12,15819,1332,A,12,exp190923,20000,3,exp190923_3_A12
B01,17180,1332,B,01,exp190923,20000,3,exp190923_3_B01
B02,17982,1332,B,02,exp190923,20000,3,exp190923_3_B02
B03,17436,1332,B,03,exp190923,20000,3,exp190923_3_B03
B04,21026,1332,B,04,exp190923,20000,3,exp190923_3_B04
B05,18036,1332,B,05,exp190923,20000,3,exp190923_3_B05
B06,15960,1332,B,06,exp190923,20000,3,exp190923_3_B06
B07,20143,1332,B,07,exp190923,20000,3,exp190923_3_B07
B08,17070,1332,B,08,exp190923,20000,3,exp190923_3_B08
B09,18567,1332,B,09,exp190923,20000,3,exp190923_3_B09
B10,16419,1332,B,10,exp190923,20000,3,exp190923_3_B10
B11,18330,1332,B,11,exp190923,20000,3,exp190923_3_B11
B12,19003,1332,B,12,exp190923,20000,3,exp190923_3_B12
C01,20018,1332,C,01,exp190923,20000,3,exp190923_3_C01
C02,17144,1332,C,02,exp190923,20000,3,exp190923_3_C02
C03,16840,1332,C,03,exp190923,20000,3,exp190923_3_C03
C04,19271,1332,C,04,exp190923,20000,3,exp190923_3_C04
C05,17669,1332,C,05,exp190923,20000,3,exp190923_3_C05
C06,16525,1332,C,06,exp190923,20000,3,exp190923_3_C06
C07,19260,1332,C,07,exp190923,20000,3,exp190923_3_C07
C08,17020,1332,C,08,exp190923,20000,3,exp190923_3_C08
C09,16822,1332,C,09,exp190923,20000,3,exp190923_3_C09
C10,18093,1332,C,10,exp190923,20000,3,exp190923_3_C10
C11,19518,1332,C,11,exp190923,20000,3,exp190923_3_C11
C12,18788,1332,C,12,exp190923,20000,3,exp190923_3_C12
D01,17139,1332,D,01,exp190923,20000,3,exp190923_3_D01
D02,16803,1332,D,02,exp190923,20000,3,exp190923_3_D02
D03,19423,1332,D,03,exp190923,20000,3,exp190923_3_D03
D04,16307,1332,D,04,exp190923,20000,3,exp190923_3_D04
D05,16669,1332,D,05,exp190923,20000,3,exp190923_3_D05
D06,16250,1332,D,06,exp190923,20000,3,exp190923_3_D06
D07,18796,1332,D,07,exp190923,20000,3,exp190923_3_D07
D08,19053,1332,D,08,exp190923,20000,3,exp190923_3_D08
D09,16742,1332,D,09,exp190923,20000,3,exp190923_3_D09
D10,15597,1332,D,10,exp190923,20000,3,exp190923_3_D10
D11,16849,1332,D,11,exp190923,20000,3,exp190923_3_D11
D12,16509,1332,D,12,exp190923,20000,3,exp190923_3_D12
E01,17547,1332,E,01,exp190923,20000,3,exp190923_3_E01
E02,16258,1332,E,02,exp190923,20000,3,exp190923_3_E02
E03,15838,1332,E,03,exp190923,20000,3,exp190923_3_E03
E04,16070,1332,E,04,exp190923,20000,3,exp190923_3_E04
E05,16062,1332,E,05,exp190923,20000,3,exp190923_3_E05
E06,16726,1332,E,06,exp190923,20000,3,exp190923_3_E06
E07,15397,1332,E,07,exp190923,20000,3,exp190923_3_E07
E08,16700,1332,E,08,exp190923,20000,3,exp190923_3_E08
E09,17096,1332,E,09,exp190923,20000,3,exp190923_3_E09
E10,20268,1332,E,10,exp190923,20000,3,exp190923_3_E10
E11,18241,1332,E,11,exp190923,20000,3,exp190923_3_E11
E12,16389,1332,E,12,exp190923,20000,3,exp190923_3_E12
F01,18430,1332,F,01,exp190923,20000,3,exp190923_3_F01
F02,16460,1332,F,02,exp190923,20000,3,exp190923_3_F02
F03,20281,1332,F,03,exp190923,20000,3,exp190923_3_F03
F04,20170,1332,F,04,exp190923,20000,3,exp190923_3_F04
F05,17148,1332,F,05,exp190923,20000,3,exp190923_3_F05
F06,17165,1332,F,06,exp190923,20000,3,exp190923_3_F06
F07,20811,1332,F,07,exp190923,20000,3,exp190923_3_F07
F08,17191,1332,F,08,exp190923,20000,3,exp190923_3_F08
F09,17143,1332,F,09,exp190923,20000,3,exp190923_3_F09
F10,17836,1332,F,10,exp190923,20000,3,exp190923_3_F10
F11,17408,1332,F,11,exp190923,20000,3,exp190923_3_F11
F12,16786,1332,F,12,exp190923,20000,3,exp190923_3_F12
G01,18275,1332,G,01,exp190923,20000,3,exp190923_3_G01
G02,19041,1332,G,02,exp190923,20000,3,exp190923_3_G02
G03,17273,1332,G,03,exp190923,20000,3,exp190923_3_G03
G04,17152,1332,G,04,exp190923,20000,3,exp190923_3_G04
G05,17059,1332,G,05,exp190923,20000,3,exp190923_3_G05
G06,20412,1332,G,06,exp190923,20000,3,exp190923_3_G06
G07,17599,1332,G,07,exp190923,20000,3,exp190923_3_G07
G08,17429,1332,G,08,exp190923,20000,3,exp190923_3_G08
G09,17390,1332,G,09,exp190923,20000,3,exp190923_3_G09
G10,19079,1332,G,10,exp190923,20000,3,exp190923_3_G10
G11,19239,1332,G,11,exp190923,20000,3,exp190923_3_G11
G12,17868,1332,G,12,exp190923,20000,3,exp190923_3_G12
H01,10514,1332,H,01,exp190923,20000,3,exp190923_3_H01
H02,17452,1332,H,02,exp190923,20000,3,exp190923_3_H02
H03,18383,1332,H,03,exp190923,20000,3,exp190923_3_H03
H04,19465,1332,H,04,exp190923,20000,3,exp190923_3_H04
H05,20249,1332,H,05,exp190923,20000,3,exp190923_3_H05
H06,19577,1332,H,06,exp190923,20000,3,exp190923_3_H06
H07,22023,1332,H,07,exp190923,20000,3,exp190923_3_H07
H08,16548,1332,H,08,exp190923,20000,3,exp190923_3_H08
H09,19049,1332,H,09,exp190923,20000,3,exp190923_3_H09
H10,14833,1332,H,10,exp190923,20000,3,exp190923_3_H10
H11,14956,1332,H,11,exp190923,20000,3,exp190923_3_H11
H12,20281,1332,H,12,exp190923,20000,3,exp190923_3_H12
A01,16173,1338,A,01,exp190923,20000,3,exp190923_3_A01
A02,16616,1338,A,02,exp190923,20000,3,exp190923_3_A02
A03,19353,1338,A,03,exp190923,20000,3,exp190923_3_A03
A04,18394,1338,A,04,exp190923,20000,3,exp190923_3_A04
A05,13998,1338,A,05,exp190923,20000,3,exp190923_3_A05
A06,19188,1338,A,06,exp190923,20000,3,exp190923_3_A06
A07,15423,1338,A,07,exp190923,20000,3,exp190923_3_A07
A08,17935,1338,A,08,exp190923,20000,3,exp190923_3_A08
A09,18111,1338,A,09,exp190923,20000,3,exp190923_3_A09
A10,17131,1338,A,10,exp190923,20000,3,exp190923_3_A10
A11,18436,1338,A,11,exp190923,20000,3,exp190923_3_A11
A12,15766,1338,A,12,exp190923,20000,3,exp190923_3_A12
B01,16978,1338,B,01,exp190923,20000,3,exp190923_3_B01
B02,18153,1338,B,02,exp190923,20000,3,exp190923_3_B02
B03,17663,1338,B,03,exp190923,20000,3,exp190923_3_B03
B04,20905,1338,B,04,exp190923,20000,3,exp190923_3_B04
B05,17932,1338,B,05,exp190923,20000,3,exp190923_3_B05
B06,15792,1338,B,06,exp190923,20000,3,exp190923_3_B06
B07,20173,1338,B,07,exp190923,20000,3,exp190923_3_B07
B08,17164,1338,B,08,exp190923,20000,3,exp190923_3_B08
B09,18743,1338,B,09,exp190923,20000,3,exp190923_3_B09
B10,16329,1338,B,10,exp190923,20000,3,exp190923_3_B10
B11,18400,1338,B,11,exp190923,20000,3,exp190923_3_B11
B12,18976,1338,B,12,exp190923,20000,3,exp190923_3_B12
C01,19830,1338,C,01,exp190923,20000,3,exp190923_3_C01
C02,17400,1338,C,02,exp190923,20000,3,exp190923_3_C02
C03,16547,1338,C,03,exp190923,20000,3,exp190923_3_C03
C04,18941,1338,C,04,exp190923,20000,3,exp190923_3_C04
C05,17741,1338,C,05,exp190923,20000,3,exp190923_3_C05
C06,16287,1338,C,06,exp190923,20000,3,exp190923_3_C06
C07,19267,1338,C,07,exp190923,20000,3,exp190923_3_C07
C08,16870,1338,C,08,exp190923,20000,3,exp190923_3_C08
C09,16874,1338,C,09,exp190923,20000,3,exp190923_3_C09
C10,18200,1338,C,10,exp190923,20000,3,exp190923_3_C10
C11,19305,1338,C,11,exp190923,20000,3,exp190923_3_C11
C12,18560,1338,C,12,exp190923,20000,3,exp190923_3_C12
D01,17281,1338,D,01,exp190923,20000,3,exp190923_3_D01
D02,17464,1338,D,02,exp190923,20000,3,exp190923_3_D02
D03,19423,1338,D,03,exp190923,20000,3,exp190923_3_D03
D04,16042,1338,D,04,exp190923,20000,3,exp190923_3_D04
D05,16778,1338,D,05,exp190923,20000,3,exp190923_3_D05
D06,16179,1338,D,06,exp190923,20000,3,exp190923_3_D06
D07,18814,1338,D,07,exp190923,20000,3,exp190923_3_D07
D08,18731,1338,D,08,exp190923,20000,3,exp190923_3_D08
D09,16713,1338,D,09,exp190923,20000,3,exp190923_3_D09
D10,15891,1338,D,10,exp190923,20000,3,exp190923_3_D10
D11,17116,1338,D,11,exp190923,20000,3,exp190923_3_D11
D12,16405,1338,D,12,exp190923,20000,3,exp190923_3_D12
E01,17577,1338,E,01,exp190923,20000,3,exp190923_3_E01
E02,16352,1338,E,02,exp190923,20000,3,exp190923_3_E02
E03,15818,1338,E,03,exp190923,20000,3,exp190923_3_E03
