well,sample,wave_length,time,OD,timepoint
G03,Sample X75,WL535,1008,30787,1008
G04,Sample X76,WL535,1008,18832,1008
G05,Sample X77,WL535,1008,24992,1008
G06,Sample X78,WL535,1008,26518,1008
G07,Sample X79,WL535,1008,18496,1008
G08,Sample X80,WL535,1008,20569,1008
G09,Sample X81,WL535,1008,28418,1008
G10,Sample X82,WL535,1008,22354,1008
G11,Sample X83,WL535,1008,31594,1008
G12,Sample X84,WL535,1008,33957,1008
H01,Sample X85,WL535,1008,19651,1008
H02,Sample X86,WL535,1008,20013,1008
H03,Sample X87,WL535,1008,31419,1008
H04,Sample X88,WL535,1008,31726,1008
H05,Sample X89,WL535,1008,22424,1008
H06,Sample X90,WL535,1008,18560,1008
H07,Sample X91,WL535,1008,20334,1008
H08,Sample X92,WL535,1008,22946,1008
H09,Sample X93,WL535,1008,19709,1008
H10,Sample X94,WL535,1008,18633,1008
H11,Sample X95,WL535,1008,18567,1008
H12,Sample X96,WL535,1008,19324,1008
A01,Sample X1,WL535,1014,25913,1014
A02,Sample X2,WL535,1014,25131,1014
A03,Sample X3,WL535,1014,31153,1014
A04,Sample X4,WL535,1014,20234,1014
A05,Sample X5,WL535,1014,19698,1014
A06,Sample X6,WL535,1014,20263,1014
A07,Sample X7,WL535,1014,33789,1014
A08,Sample X8,WL535,1014,29565,1014
A09,Sample X9,WL535,1014,27260,1014
A10,Sample X10,WL535,1014,34862,1014
A11,Sample X11,WL535,1014,19768,1014
A12,Sample X12,WL535,1014,25619,1014
B01,Sample X13,WL535,1014,26262,1014
B02,Sample X14,WL535,1014,31745,1014
B03,Sample X15,WL535,1014,24288,1014
B04,Sample X16,WL535,1014,23299,1014
B05,Sample X17,WL535,1014,33288,1014
B06,Sample X18,WL535,1014,18369,1014
B07,Sample X19,WL535,1014,18736,1014
B08,Sample X20,WL535,1014,18473,1014
B09,Sample X21,WL535,1014,18238,1014
B10,Sample X22,WL535,1014,24949,1014
B11,Sample X23,WL535,1014,24483,1014
B12,Sample X24,WL535,1014,25145,1014
C01,Sample X25,WL535,1014,19634,1014
C02,Sample X26,WL535,1014,19078,1014
C03,Sample X27,WL535,1014,24080,1014
C04,Sample X28,WL535,1014,22595,1014
C05,Sample X29,WL535,1014,23215,1014
C06,Sample X30,WL535,1014,31180,1014
C07,Sample X31,WL535,1014,22773,1014
C08,Sample X32,WL535,1014,29049,1014
C09,Sample X33,WL535,1014,31574,1014
C10,Sample X34,WL535,1014,20038,1014
C11,Sample X35,WL535,1014,25452,1014
C12,Sample X36,WL535,1014,28889,1014
D01,Sample X37,WL535,1014,29744,1014
D02,Sample X38,WL535,1014,22598,1014
D03,Sample X39,WL535,1014,23294,1014
D04,Sample X40,WL535,1014,24002,1014
D05,Sample X41,WL535,1014,18625,1014
D06,Sample X42,WL535,1014,18526,1014
D07,Sample X43,WL535,1014,30916,1014
D08,Sample X44,WL535,1014,18918,1014
D09,Sample X45,WL535,1014,32674,1014
D10,Sample X46,WL535,1014,24308,1014
D11,Sample X47,WL535,1014,21342,1014
D12,Sample X48,WL535,1014,24347,1014
E01,Sample X49,WL535,1014,27780,1014
E02,Sample X50,WL535,1014,31675,1014
E03,Sample X51,WL535,1014,23170,1014
E04,Sample X52,WL535,1014,23716,1014
E05,Sample X53,WL535,1014,18416,1014
E06,Sample X54,WL535,1014,31395,1014
E07,Sample X55,WL535,1014,18137,1014
E08,Sample X56,WL535,1014,20448,1014
E09,Sample X57,WL535,1014,32528,1014
E10,Sample X58,WL535,1014,19169,1014
E11,Sample X59,WL535,1014,32346,1014
E12,Sample X60,WL535,1014,29492,1014
F01,Sample X61,WL535,1014,35517,1014
F02,Sample X62,WL535,1014,24526,1014
F03,Sample X63,WL535,1014,26315,1014
F04,Sample X64,WL535,1014,22540,1014
F05,Sample X65,WL535,1014,26683,1014
F06,Sample X66,WL535,1014,27254,1014
F07,Sample X67,WL535,1014,25695,1014
F08,Sample X68,WL535,1014,20749,1014
F09,Sample X69,WL535,1014,31630,1014
F10,Sample X70,WL535,1014,29330,1014
F11,Sample X71,WL535,1014,26550,1014
F12,Sample X72,WL535,1014,31268,1014
G01,Sample X73,WL535,1014,29241,1014
G02,Sample X74,WL535,1014,35745,1014
G03,Sample X75,WL535,1014,30792,1014
G04,Sample X76,WL535,1014,18611,1014
G05,Sample X77,WL535,1014,24360,1014
G06,Sample X78,WL535,1014,26838,1014
G07,Sample X79,WL535,1014,18296,1014
G08,Sample X80,WL535,1014,20042,1014
G09,Sample X81,WL535,1014,28724,1014
G10,Sample X82,WL535,1014,22246,1014
G11,Sample X83,WL535,1014,31582,1014
G12,Sample X84,WL535,1014,33893,1014
H01,Sample X85,WL535,1014,19246,1014
H02,Sample X86,WL535,1014,19582,1014
H03,Sample X87,WL535,1014,31670,1014
H04,Sample X88,WL535,1014,31791,1014
H05,Sample X89,WL535,1014,22264,1014
H06,Sample X90,WL535,1014,18499,1014
H07,Sample X91,WL535,1014,20058,1014
H08,Sample X92,WL535,1014,23254,1014
H09,Sample X93,WL535,1014,19416,1014
H10,Sample X94,WL535,1014,18731,1014
H11,Sample X95,WL535,1014,18705,1014
H12,Sample X96,WL535,1014,19495,1014
A01,Sample X1,WL535,1020,25522,1020
A02,Sample X2,WL535,1020,25324,1020
A03,Sample X3,WL535,1020,31295,1020
A04,Sample X4,WL535,1020,20474,1020
A05,Sample X5,WL535,1020,19677,1020
A06,Sample X6,WL535,1020,20017,1020
A07,Sample X7,WL535,1020,33810,1020
A08,Sample X8,WL535,1020,29537,1020
A09,Sample X9,WL535,1020,27895,1020
A10,Sample X10,WL535,1020,35130,1020
A11,Sample X11,WL535,1020,19798,1020
A12,Sample X12,WL535,1020,25373,1020
B01,Sample X13,WL535,1020,25987,1020
B02,Sample X14,WL535,1020,32011,1020
B03,Sample X15,WL535,1020,23853,1020
B04,Sample X16,WL535,1020,22932,1020
B05,Sample X17,WL535,1020,33907,1020
B06,Sample X18,WL535,1020,18148,1020
B07,Sample X19,WL535,1020,18760,1020
B08,Sample X20,WL535,1020,18582,1020
B09,Sample X21,WL535,1020,18534,1020
B10,Sample X22,WL535,1020,25147,1020
B11,Sample X23,WL535,1020,24879,1020
B12,Sample X24,WL535,1020,25240,1020
C01,Sample X25,WL535,1020,19763,1020
C02,Sample X26,WL535,1020,19574,1020
C03,Sample X27,WL535,1020,24571,1020
C04,Sample X28,WL535,1020,22660,1020
C05,Sample X29,WL535,1020,23131,1020
C06,Sample X30,WL535,1020,30680,1020
C07,Sample X31,WL535,1020,22528,1020
C08,Sample X32,WL535,1020,28604,1020
C09,Sample X33,WL535,1020,31853,1020
C10,Sample X34,WL535,1020,19654,1020
C11,Sample X35,WL535,1020,25351,1020
C12,Sample X36,WL535,1020,28551,1020
D01,Sample X37,WL535,1020,29888,1020
D02,Sample X38,WL535,1020,22309,1020
D03,Sample X39,WL535,1020,23291,1020
D04,Sample X40,WL535,1020,23792,1020
D05,Sample X41,WL535,1020,18580,1020
D06,Sample X42,WL535,1020,18762,1020
D07,Sample X43,WL535,1020,30354,1020
D08,Sample X44,WL535,1020,18850,1020
D09,Sample X45,WL535,1020,32816,1020
D10,Sample X46,WL535,1020,24002,1020
D11,Sample X47,WL535,1020,21714,1020
D12,Sample X48,WL535,1020,24720,1020
E01,Sample X49,WL535,1020,27684,1020
E02,Sample X50,WL535,1020,31713,1020
E03,Sample X51,WL535,1020,23991,1020
E04,Sample X52,WL535,1020,23709,1020
E05,Sample X53,WL535,1020,18240,1020
E06,Sample X54,WL535,1020,31379,1020
E07,Sample X55,WL535,1020,18256,1020
E08,Sample X56,WL535,1020,20220,1020
E09,Sample X57,WL535,1020,32990,1020
E10,Sample X58,WL535,1020,19109,1020
E11,Sample X59,WL535,1020,32264,1020
E12,Sample X60,WL535,1020,29936,1020
F01,Sample X61,WL535,1020,35476,1020
F02,Sample X62,WL535,1020,24682,1020
F03,Sample X63,WL535,1020,26765,1020
F04,Sample X64,WL535,1020,23013,1020
F05,Sample X65,WL535,1020,26624,1020
F06,Sample X66,WL535,1020,26631,1020
F07,Sample X67,WL535,1020,25873,1020
F08,Sample X68,WL535,1020,20585,1020
F09,Sample X69,WL535,1020,31419,1020
F10,Sample X70,WL535,1020,29495,1020
F11,Sample X71,WL535,1020,26133,1020
F12,Sample X72,WL535,1020,31144,1020
G01,Sample X73,WL535,1020,29208,1020
G02,Sample X74,WL535,1020,36430,1020
G03,Sample X75,WL535,1020,30801,1020
G04,Sample X76,WL535,1020,19106,1020
G05,Sample X77,WL535,1020,24991,1020
G06,Sample X78,WL535,1020,26619,1020
G07,Sample X79,WL535,1020,18311,1020
G08,Sample X80,WL535,1020,19944,1020
G09,Sample X81,WL535,1020,28760,1020
G10,Sample X82,WL535,1020,22270,1020
G11,Sample X83,WL535,1020,31939,1020
G12,Sample X84,WL535,1020,33802,1020
H01,Sample X85,WL535,1020,19473,1020
H02,Sample X86,WL535,1020,19938,1020
H03,Sample X87,WL535,1020,31506,1020
H04,Sample X88,WL535,1020,31349,1020
H05,Sample X89,WL535,1020,22184,1020
H06,Sample X90,WL535,1020,18654,1020
H07,Sample X91,WL535,1020,20260,1020
H08,Sample X92,WL535,1020,22902,1020
H09,Sample X93,WL535,1020,19501,1020
H10,Sample X94,WL535,1020,18694,1020
H11,Sample X95,WL535,1020,18868,1020
H12,Sample X96,WL535,1020,19375,1020
A01,Sample X1,WL535,1026,25561,1026
A02,Sample X2,WL535,1026,25442,1026
A03,Sample X3,WL535,1026,31623,1026
A04,Sample X4,WL535,1026,20326,1026
A05,Sample X5,WL535,1026,19874,1026
A06,Sample X6,WL535,1026,19682,1026
A07,Sample X7,WL535,1026,33600,1026
A08,Sample X8,WL535,1026,29533,1026
A09,Sample X9,WL535,1026,27778,1026
A10,Sample X10,WL535,1026,34814,1026
A11,Sample X11,WL535,1026,19659,1026
A12,Sample X12,WL535,1026,25516,1026
B01,Sample X13,WL535,1026,26035,1026
B02,Sample X14,WL535,1026,31806,1026
B03,Sample X15,WL535,1026,23831,1026
B04,Sample X16,WL535,1026,23048,1026
B05,Sample X17,WL535,1026,33886,1026
B06,Sample X18,WL535,1026,18545,1026
B07,Sample X19,WL535,1026,19136,1026
B08,Sample X20,WL535,1026,18978,1026
B09,Sample X21,WL535,1026,18767,1026
B10,Sample X22,WL535,1026,24762,1026
B11,Sample X23,WL535,1026,24656,1026
B12,Sample X24,WL535,1026,25549,1026
C01,Sample X25,WL535,1026,19565,1026
C02,Sample X26,WL535,1026,19632,1026
C03,Sample X27,WL535,1026,24478,1026
C04,Sample X28,WL535,1026,23014,1026
C05,Sample X29,WL535,1026,23398,1026
C06,Sample X30,WL535,1026,31244,1026
C07,Sample X31,WL535,1026,22513,1026
C08,Sample X32,WL535,1026,28639,1026
C09,Sample X33,WL535,1026,31474,1026
C10,Sample X34,WL535,1026,19705,1026
C11,Sample X35,WL535,1026,25191,1026
C12,Sample X36,WL535,1026,28650,1026
D01,Sample X37,WL535,1026,29754,1026
D02,Sample X38,WL535,1026,21868,1026
D03,Sample X39,WL535,1026,23865,1026
D04,Sample X40,WL535,1026,23691,1026
D05,Sample X41,WL535,1026,18783,1026
D06,Sample X42,WL535,1026,18637,1026
D07,Sample X43,WL535,1026,30618,1026
D08,Sample X44,WL535,1026,18805,1026
D09,Sample X45,WL535,1026,32634,1026
D10,Sample X46,WL535,1026,24306,1026
D11,Sample X47,WL535,1026,21480,1026
D12,Sample X48,WL535,1026,24635,1026
E01,Sample X49,WL535,1026,27896,1026
E02,Sample X50,WL535,1026,31234,1026
E03,Sample X51,WL535,1026,23468,1026
E04,Sample X52,WL535,1026,23611,1026
E05,Sample X53,WL535,1026,18203,1026
E06,Sample X54,WL535,1026,31667,1026
E07,Sample X55,WL535,1026,18363,1026
E08,Sample X56,WL535,1026,20605,1026
E09,Sample X57,WL535,1026,32767,1026
E10,Sample X58,WL535,1026,19427,1026
E11,Sample X59,WL535,1026,32268,1026
E12,Sample X60,WL535,1026,29800,1026
F01,Sample X61,WL535,1026,35298,1026
F02,Sample X62,WL535,1026,24518,1026
F03,Sample X63,WL535,1026,26696,1026
F04,Sample X64,WL535,1026,22731,1026
F05,Sample X65,WL535,1026,26570,1026
F06,Sample X66,WL535,1026,26937,1026
F07,Sample X67,WL535,1026,25691,1026
F08,Sample X68,WL535,1026,20588,1026
F09,Sample X69,WL535,1026,31931,1026
F10,Sample X70,WL535,1026,28806,1026
F11,Sample X71,WL535,1026,26329,1026
F12,Sample X72,WL535,1026,31499,1026
G01,Sample X73,WL535,1026,29134,1026
G02,Sample X74,WL535,1026,35505,1026
G03,Sample X75,WL535,1026,30614,1026
G04,Sample X76,WL535,1026,18817,1026
G05,Sample X77,WL535,1026,24591,1026
G06,Sample X78,WL535,1026,26705,1026
G07,Sample X79,WL535,1026,18784,1026
G08,Sample X80,WL535,1026,20500,1026
G09,Sample X81,WL535,1026,28342,1026
G10,Sample X82,WL535,1026,22555,1026
G11,Sample X83,WL535,1026,31920,1026
G12,Sample X84,WL535,1026,33990,1026
H01,Sample X85,WL535,1026,19710,1026
H02,Sample X86,WL535,1026,20101,1026
H03,Sample X87,WL535,1026,31248,1026
H04,Sample X88,WL535,1026,31255,1026
H05,Sample X89,WL535,1026,22133,1026
H06,Sample X90,WL535,1026,18681,1026
H07,Sample X91,WL535,1026,20323,1026
H08,Sample X92,WL535,1026,23212,1026
H09,Sample X93,WL535,1026,19841,1026
H10,Sample X94,WL535,1026,18450,1026
H11,Sample X95,WL535,1026,18445,1026
H12,Sample X96,WL535,1026,19468,1026
A01,Sample X1,WL535,1032,26056,1032
A02,Sample X2,WL535,1032,25427,1032
A03,Sample X3,WL535,1032,31309,1032
A04,Sample X4,WL535,1032,20687,1032
A05,Sample X5,WL535,1032,20071,1032
A06,Sample X6,WL535,1032,19969,1032
A07,Sample X7,WL535,1032,33695,1032
A08,Sample X8,WL535,1032,29825,1032
A09,Sample X9,WL535,1032,27619,1032
A10,Sample X10,WL535,1032,34953,1032
A11,Sample X11,WL535,1032,19983,1032
A12,Sample X12,WL535,1032,25261,1032
B01,Sample X13,WL535,1032,26229,1032
B02,Sample X14,WL535,1032,31382,1032
B03,Sample X15,WL535,1032,23829,1032
B04,Sample X16,WL535,1032,23292,1032
B05,Sample X17,WL535,1032,33729,1032
B06,Sample X18,WL535,1032,18499,1032
B07,Sample X19,WL535,1032,18784,1032
B08,Sample X20,WL535,1032,18942,1032
B09,Sample X21,WL535,1032,18557,1032
B10,Sample X22,WL535,1032,24989,1032
B11,Sample X23,WL535,1032,24961,1032
B12,Sample X24,WL535,1032,25596,1032
C01,Sample X25,WL535,1032,19758,1032
C02,Sample X26,WL535,1032,19753,1032
C03,Sample X27,WL535,1032,24522,1032
C04,Sample X28,WL535,1032,22513,1032
C05,Sample X29,WL535,1032,23671,1032
C06,Sample X30,WL535,1032,31173,1032
C07,Sample X31,WL535,1032,22492,1032
C08,Sample X32,WL535,1032,28783,1032
C09,Sample X33,WL535,1032,31742,1032
C10,Sample X34,WL535,1032,19932,1032
C11,Sample X35,WL535,1032,25464,1032
C12,Sample X36,WL535,1032,28430,1032
D01,Sample X37,WL535,1032,29826,1032
D02,Sample X38,WL535,1032,22004,1032
D03,Sample X39,WL535,1032,23561,1032
D04,Sample X40,WL535,1032,24062,1032
D05,Sample X41,WL535,1032,18650,1032
D06,Sample X42,WL535,1032,18500,1032
D07,Sample X43,WL535,1032,30400,1032
D08,Sample X44,WL535,1032,18654,1032
D09,Sample X45,WL535,1032,32702,1032
D10,Sample X46,WL535,1032,24287,1032
D11,Sample X47,WL535,1032,21881,1032
D12,Sample X48,WL535,1032,24354,1032
E01,Sample X49,WL535,1032,27550,1032
E02,Sample X50,WL535,1032,31199,1032
E03,Sample X51,WL535,1032,23893,1032
E04,Sample X52,WL535,1032,23767,1032
E05,Sample X53,WL535,1032,18657,1032
E06,Sample X54,WL535,1032,31447,1032
E07,Sample X55,WL535,1032,18328,1032
E08,Sample X56,WL535,1032,20560,1032
E09,Sample X57,WL535,1032,32481,1032
E10,Sample X58,WL535,1032,19371,1032
E11,Sample X59,WL535,1032,32605,1032
E12,Sample X60,WL535,1032,29493,1032
F01,Sample X61,WL535,1032,35707,1032
F02,Sample X62,WL535,1032,24520,1032
F03,Sample X63,WL535,1032,26828,1032
F04,Sample X64,WL535,1032,22859,1032
F05,Sample X65,WL535,1032,26305,1032
F06,Sample X66,WL535,1032,27404,1032
F07,Sample X67,WL535,1032,25500,1032
F08,Sample X68,WL535,1032,20768,1032
F09,Sample X69,WL535,1032,31505,1032
F10,Sample X70,WL535,1032,29019,1032
F11,Sample X71,WL535,1032,26216,1032
F12,Sample X72,WL535,1032,31257,1032
G01,Sample X73,WL535,1032,29174,1032
G02,Sample X74,WL535,1032,36511,1032
G03,Sample X75,WL535,1032,30291,1032
G04,Sample X76,WL535,1032,18875,1032
G05,Sample X77,WL535,1032,24778,1032
G06,Sample X78,WL535,1032,26753,1032
G07,Sample X79,WL535,1032,18232,1032
G08,Sample X80,WL535,1032,20151,1032
G09,Sample X81,WL535,1032,28155,1032
G10,Sample X82,WL535,1032,22418,1032
G11,Sample X83,WL535,1032,31812,1032
G12,Sample X84,WL535,1032,33586,1032
H01,Sample X85,WL535,1032,19627,1032
H02,Sample X86,WL535,1032,19990,1032
H03,Sample X87,WL535,1032,31476,1032
H04,Sample X88,WL535,1032,31664,1032
H05,Sample X89,WL535,1032,21917,1032
H06,Sample X90,WL535,1032,18338,1032
H07,Sample X91,WL535,1032,20366,1032
H08,Sample X92,WL535,1032,23197,1032
H09,Sample X93,WL535,1032,19812,1032
H10,Sample X94,WL535,1032,18506,1032
H11,Sample X95,WL535,1032,18305,1032
H12,Sample X96,WL535,1032,19682,1032
A01,Sample X1,WL535,1038,26098,1038
A02,Sample X2,WL535,1038,25184,1038
A03,Sample X3,WL535,1038,31043,1038
A04,Sample X4,WL535,1038,20635,1038
A05,Sample X5,WL535,1038,19550,1038
A06,Sample X6,WL535,1038,20084,1038
A07,Sample X7,WL535,1038,33278,1038
A08,Sample X8,WL535,1038,29553,1038
A09,Sample X9,WL535,1038,27901,1038
A10,Sample X10,WL535,1038,34184,1038
A11,Sample X11,WL535,1038,19628,1038
A12,Sample X12,WL535,1038,25601,1038
B01,Sample X13,WL535,1038,26216,1038
B02,Sample X14,WL535,1038,31392,1038
B03,Sample X15,WL535,1038,23854,1038
B04,Sample X16,WL535,1038,23309,1038
B05,Sample X17,WL535,1038,34251,1038
B06,Sample X18,WL535,1038,18464,1038
B07,Sample X19,WL535,1038,18826,1038
B08,Sample X20,WL535,1038,18953,1038
B09,Sample X21,WL535,1038,18904,1038
B10,Sample X22,WL535,1038,24864,1038
B11,Sample X23,WL535,1038,24436,1038
B12,Sample X24,WL535,1038,25509,1038
C01,Sample X25,WL535,1038,19863,1038
C02,Sample X26,WL535,1038,20031,1038
C03,Sample X27,WL535,1038,24705,1038
C04,Sample X28,WL535,1038,22721,1038
C05,Sample X29,WL535,1038,23253,1038
C06,Sample X30,WL535,1038,30866,1038
C07,Sample X31,WL535,1038,22402,1038
C08,Sample X32,WL535,1038,28853,1038
C09,Sample X33,WL535,1038,31753,1038
C10,Sample X34,WL535,1038,19665,1038
C11,Sample X35,WL535,1038,25676,1038
C12,Sample X36,WL535,1038,28408,1038
D01,Sample X37,WL535,1038,29406,1038
D02,Sample X38,WL535,1038,21922,1038
D03,Sample X39,WL535,1038,23215,1038
D04,Sample X40,WL535,1038,23687,1038
D05,Sample X41,WL535,1038,18548,1038
D06,Sample X42,WL535,1038,18803,1038
D07,Sample X43,WL535,1038,30360,1038
D08,Sample X44,WL535,1038,18736,1038
D09,Sample X45,WL535,1038,31952,1038
D10,Sample X46,WL535,1038,24216,1038
D11,Sample X47,WL535,1038,21634,1038
D12,Sample X48,WL535,1038,24988,1038
E01,Sample X49,WL535,1038,27297,1038
E02,Sample X50,WL535,1038,31147,1038
E03,Sample X51,WL535,1038,23050,1038
E04,Sample X52,WL535,1038,23738,1038
E05,Sample X53,WL535,1038,18425,1038
E06,Sample X54,WL535,1038,31684,1038
E07,Sample X55,WL535,1038,18022,1038
E08,Sample X56,WL535,1038,20467,1038
E09,Sample X57,WL535,1038,31970,1038
E10,Sample X58,WL535,1038,19453,1038
E11,Sample X59,WL535,1038,32228,1038
E12,Sample X60,WL535,1038,30047,1038
F01,Sample X61,WL535,1038,35967,1038
F02,Sample X62,WL535,1038,24869,1038
F03,Sample X63,WL535,1038,26894,1038
F04,Sample X64,WL535,1038,22860,1038
F05,Sample X65,WL535,1038,26412,1038
F06,Sample X66,WL535,1038,27161,1038
F07,Sample X67,WL535,1038,25704,1038
F08,Sample X68,WL535,1038,20169,1038
F09,Sample X69,WL535,1038,31610,1038
F10,Sample X70,WL535,1038,28843,1038
F11,Sample X71,WL535,1038,25997,1038
F12,Sample X72,WL535,1038,31369,1038
G01,Sample X73,WL535,1038,29273,1038
G02,Sample X74,WL535,1038,36150,1038
G03,Sample X75,WL535,1038,30462,1038
G04,Sample X76,WL535,1038,18776,1038
G05,Sample X77,WL535,1038,24586,1038
G06,Sample X78,WL535,1038,26793,1038
G07,Sample X79,WL535,1038,18444,1038
G08,Sample X80,WL535,1038,20156,1038
G09,Sample X81,WL535,1038,28062,1038
G10,Sample X82,WL535,1038,22262,1038
G11,Sample X83,WL535,1038,30923,1038
G12,Sample X84,WL535,1038,33854,1038
H01,Sample X85,WL535,1038,19756,1038
H02,Sample X86,WL535,1038,19999,1038
H03,Sample X87,WL535,1038,31243,1038
H04,Sample X88,WL535,1038,31431,1038
H05,Sample X89,WL535,1038,22269,1038
H06,Sample X90,WL535,1038,18500,1038
H07,Sample X91,WL535,1038,20226,1038
H08,Sample X92,WL535,1038,23294,1038
H09,Sample X93,WL535,1038,19636,1038
H10,Sample X94,WL535,1038,18502,1038
H11,Sample X95,WL535,1038,18225,1038
H12,Sample X96,WL535,1038,19646,1038
A01,Sample X1,WL535,1044,25667,1044
A02,Sample X2,WL535,1044,25225,1044
A03,Sample X3,WL535,1044,31356,1044
A04,Sample X4,WL535,1044,20597,1044
A05,Sample X5,WL535,1044,19816,1044
A06,Sample X6,WL535,1044,19903,1044
A07,Sample X7,WL535,1044,33280,1044
A08,Sample X8,WL535,1044,29568,1044
A09,Sample X9,WL535,1044,28078,1044
A10,Sample X10,WL535,1044,34016,1044
A11,Sample X11,WL535,1044,19850,1044
A12,Sample X12,WL535,1044,25390,1044
B01,Sample X13,WL535,1044,26228,1044
B02,Sample X14,WL535,1044,31323,1044
B03,Sample X15,WL535,1044,23799,1044
B04,Sample X16,WL535,1044,23023,1044
B05,Sample X17,WL535,1044,33975,1044
B06,Sample X18,WL535,1044,18270,1044
B07,Sample X19,WL535,1044,18952,1044
B08,Sample X20,WL535,1044,19080,1044
B09,Sample X21,WL535,1044,18386,1044
B10,Sample X22,WL535,1044,24794,1044
B11,Sample X23,WL535,1044,24762,1044
B12,Sample X24,WL535,1044,25484,1044
C01,Sample X25,WL535,1044,20167,1044
C02,Sample X26,WL535,1044,19615,1044
C03,Sample X27,WL535,1044,24527,1044
C04,Sample X28,WL535,1044,23044,1044
C05,Sample X29,WL535,1044,23291,1044
C06,Sample X30,WL535,1044,30804,1044
C07,Sample X31,WL535,1044,22243,1044
C08,Sample X32,WL535,1044,28630,1044
C09,Sample X33,WL535,1044,31368,1044
C10,Sample X34,WL535,1044,19680,1044
C11,Sample X35,WL535,1044,25567,1044
C12,Sample X36,WL535,1044,28071,1044
D01,Sample X37,WL535,1044,29280,1044
D02,Sample X38,WL535,1044,22265,1044
D03,Sample X39,WL535,1044,23788,1044
D04,Sample X40,WL535,1044,24147,1044
D05,Sample X41,WL535,1044,18668,1044
D06,Sample X42,WL535,1044,18817,1044
D07,Sample X43,WL535,1044,30400,1044
D08,Sample X44,WL535,1044,18769,1044
D09,Sample X45,WL535,1044,32406,1044
D10,Sample X46,WL535,1044,24518,1044
D11,Sample X47,WL535,1044,22054,1044
D12,Sample X48,WL535,1044,24569,1044
E01,Sample X49,WL535,1044,27470,1044
E02,Sample X50,WL535,1044,31173,1044
E03,Sample X51,WL535,1044,23196,1044
E04,Sample X52,WL535,1044,23475,1044
E05,Sample X53,WL535,1044,18421,1044
E06,Sample X54,WL535,1044,30708,1044
E07,Sample X55,WL535,1044,18444,1044
E08,Sample X56,WL535,1044,20284,1044
E09,Sample X57,WL535,1044,32136,1044
E10,Sample X58,WL535,1044,18908,1044
E11,Sample X59,WL535,1044,32497,1044
E12,Sample X60,WL535,1044,29805,1044
F01,Sample X61,WL535,1044,35768,1044
F02,Sample X62,WL535,1044,24581,1044
F03,Sample X63,WL535,1044,26403,1044
F04,Sample X64,WL535,1044,23040,1044
