"well_id","time_of_max_rate_OD","max_rate_OD","doubling_time_OD","AUC_OD","time_of_max_OD","max_OD","time_of_min_OD","min_OD","end_point_OD","end_point_timepoint_OD","sample_id","well_row","well_col","well","experiment","plate","replicate","strain_group.x","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","strain_group.y","ST.x","mecA.x","mortality.x","intrahost_index.x","included.x","unrelated_to_index.x","mut_count.x","scv.x","vanco_difference.x","persister_type.x","intrahost_sampledelay.x","sample_type.x","genes.x","strain_group","ST.y","mecA.y","mortality.y","intrahost_index.y","included.y","unrelated_to_index.y","mut_count.y","scv.y","vanco_difference.y","persister_type.y","intrahost_sampledelay.y","sample_type.y","genes.y","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"exp200313_M2_G08",270,0.0295546398032285,23.4530748868821,128.534333333333,810,6.29790719332501,60,0.030245084590611,6.25443326844325,930,"BPH3504","G",8,"G08","exp200313","M2",1,"VSS-308",0.211509653050005,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-308","78",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-308","78",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200313_M2_G09",300,0.0282357986557112,24.5485239858708,125.356333333333,900,6.28695703157293,0,0.00728764147161287,6.27871472144544,930,"BPH3627","G",9,"G09","exp200313","M2",1,"VSS-446",0.00960902353693305,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-446","5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-446","5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200313_M2_G10",330,0.0261728320716839,26.483461119588,115.361333333333,930,6.25041829799035,30,0.014313728892904,6.25041829799035,930,"BPH3533","G",10,"G10","exp200313","M2",2,"VSS-337",0.0306648550189518,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-337","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-337","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200313_M2_G11",330,0.0249007904720022,27.8363524780187,116.221333333333,930,6.29800381523381,0,0.0385268120834662,6.29800381523381,930,"BPH3455","G",11,"G11","exp200313","M2",3,"VSS-259",0.155560277706103,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-259","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-259","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200313_M2_G12",360,0.0220372513532455,31.4534317120207,95.2433333333334,870,5.35018509275578,0,0.0165127965688674,5.33577691188877,930,"BPH3646","G",12,"G12","exp200313","M2",3,"VSS-465",0.00115470053837925,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-465","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-465","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200313_M2_H02",420,0.0220810641988354,31.3910223854384,86.9743333333334,870,5.53301260320965,30,0.00147466874923003,5.49461038831517,930,"BPH3541","H",2,"H02","exp200313","M2",3,"VSS-345",0.192533114034963,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-345","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-345","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200313_M2_H03",360,0.0247062948824483,28.0554888484054,105.961333333333,870,6.04116315397043,30,0.000748130206381319,5.98419507982291,930,"BPH3483","H",3,"H03","exp200313","M2",2,"VSS-287",0.194590167617311,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-287","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-287","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200313_M2_H04",360,0.027557143456662,25.1530853206911,101.264333333333,840,5.46980358957789,60,0.00188638877196243,5.41819609114481,930,"BPH3506","H",4,"H04","exp200313","M2",3,"VSS-310",0.0200333056017556,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-310","45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-310","45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200313_M2_H05",390,0.0241602988061416,28.6895119187741,98.6283333333334,930,5.88583841771546,30,-0.00573977918483683,5.88583841771546,930,"BPH3533","H",5,"H05","exp200313","M2",3,"VSS-337",0.0130511813003013,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-337","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-337","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200313_M2_H06",300,0.0255267284327275,27.1537804927353,111.394266666333,930,5.71317041858907,30,0.00426470053504133,5.71317041858907,930,"BPH3521","H",6,"H06","exp200313","M2",1,"VSS-325",0.0575007246331153,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-325","-",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-325","-",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200313_M2_H07",270,0.0277615446048175,24.9678895906844,118.883333333333,810,5.74665407560082,30,0.014656955525594,5.64772694325486,930,"BPH3478","H",7,"H07","exp200313","M2",2,"VSS-282",0.127786279910378,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-282","6",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-282","6",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200313_M2_H08",390,0.0241648674798965,28.6840878037753,94.4393333333334,810,5.6677928441945,30,0.00315182052287688,5.59490538054397,930,"BPH3644","H",8,"H08","exp200313","M2",2,"VSS-463",0.351093055091287,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-463","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-463","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200313_M2_H09",300,0.0282083071212626,24.5724487322201,115.824566666333,810,5.76184711999242,30,0.0015186573199489,5.69387316340187,930,"BPH3478","H",9,"H09","exp200313","M2",1,"VSS-282",0.140467077993386,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-282","6",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-282","6",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_A01",300,0.0279725430200629,24.7795554398753,112.073955555667,780,5.53148043557437,30,0.00890782874847595,5.37434270338353,930,"BPH2835","A",1,"A01","exp200320","5",2,"VAN-106",0.505269235160819,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-106","72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-106","72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_A02",360,0.0279075231526733,24.8372876649768,113.764455555667,930,6.34017869088076,0,0.0157025076030741,6.34017869088076,930,"BPH2824","A",2,"A02","exp200320","5",3,"VAN-098",0.187163921024682,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-098","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-098","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_A03",300,0.0268077114811737,25.8562608392262,107.841488888667,930,5.82514363905494,120,0.0107650110460017,5.82514363905494,930,"BPH2812","A",3,"A03","exp200320","5",1,"VAN-090",0.433947385443596,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-090","1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-090","1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_A05",390,0.023368602702468,29.6614731049684,97.5099555556667,810,5.73163022140367,0,0.0186952387455878,5.6566522454447,930,"TOX-4","A",5,"A05","exp200320","5",3,"CONTROL",0.640310841382165,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_A07",300,0.0265605100833228,26.0969077169632,113.105955555667,840,5.75936113436708,30,0.034153194247957,5.6943625886542,930,"BPH2816","A",7,"A07","exp200320","5",2,"VAN-091",0.004,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-091","15",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-091","15",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_A08",930,2.1888587631063e-05,31667.0582973691,0.424955555666667,930,0.0154341658241738,60,0.0111776945341734,0.0154341658241738,930,"Non infected","A",8,"A08","exp200320","5",1,"CONTROL",0.423113153022373,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_A09",270,0.0279382332072178,24.8099862084647,123.723955555667,690,5.74817077948735,0,0.0199397811577445,5.39271731225356,930,"BPH2832","A",9,"A09","exp200320","5",2,"VAN-104",0.272140282452513,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_A10",270,0.0282156449792618,24.5660583364088,122.124955555667,720,5.90855704406012,0,0.00592350437387507,5.79260669456482,930,"BPH2829","A",10,"A10","exp200320","5",3,"VAN-102",0.577958764388372,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-102","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-102","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_A12",240,0.0269485455908068,25.7211350506576,121.218955555667,900,5.58083965085208,0,0.0423117934715627,5.55660432912814,930,"BPH2830","A",12,"A12","exp200320","5",3,"VAN-103",0.143684840304513,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-103","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-103","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_B01",300,0.027533630307611,25.1745655337118,113.364955555667,720,5.55953511395937,30,0.0162477986265059,5.36250995945597,930,"BPH2837","B",1,"B01","exp200320","5",2,"VAN-108",0.0176162803489651,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-108","59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-108","59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_B02",240,0.0275428991211879,25.1660937183889,125.316955555667,870,5.85008606794699,0,0.0233675942773651,5.82740587896597,930,"BPH2814","B",2,"B02","exp200320","5",1,"VAN-090",0.0595063021872472,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-090","1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-090","1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_B03",300,0.0286769914533527,24.170847269228,115.391955555667,780,5.83454047861162,0,0.00146550365944104,5.82260700877713,930,"BPH2837","B",3,"B03","exp200320","5",1,"VAN-108",0.0126622799421484,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-108","59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-108","59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_B04",330,0.0286548993796285,24.1894822723657,117.795455555667,840,6.47070950365993,0,0.014226652163115,6.3479642069903,930,"BPH2824","B",4,"B04","exp200320","5",1,"VAN-098",0.154851541806984,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-098","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-098","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_B05",240,0.0251245933951617,27.5883939555984,130.084955555667,690,5.8460407647151,0,0.0680627703143852,5.53679649348916,930,"BPH2838","B",5,"B05","exp200320","5",3,"VAN-109",0.401756559788802,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-109","12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-109","12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_B06",270,0.0292812310264511,23.6720641947667,123.199955555667,660,5.7408680267566,30,0.010062077154858,5.44846534539733,930,"JE2","B",6,"B06","exp200320","5",3,"CONTROL",1.68810159611168,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL","8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"CONTROL","8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
"exp200320_5_B07",330,0.0242964188476133,28.5287796900174,117.711955555667,930,6.54357161017342,0,0.0212809315508586,6.54357161017342,930,"BPH2827","B",7,"B07","exp200320","5",2,"VAN-100",0.044034077712608,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-100","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-100","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_B08",210,0.0257779888436605,26.8891101149813,132.738955555667,870,5.96449381781557,0,0.106422096152242,5.93907266943315,930,"BPH2822","B",8,"B08","exp200320","5",3,"VAN-096",0.0632639971337042,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-096","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-096","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_B09",270,0.0333406194689484,20.7898710821946,135.493955555667,630,6.38424991118958,0,0.00991155686214364,5.92659803813161,930,"BPH2823","B",9,"B09","exp200320","5",2,"VAN-097",0.148893698098118,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-097","78",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-097","78",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_B10",240,0.027243658285545,25.4425148522626,121.418955555667,630,5.6153210634524,0,0.040190932942257,5.45959310054795,930,"BPH2836","B",10,"B10","exp200320","5",1,"VAN-107",0.121166552040295,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-107","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-107","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_B11",390,0.0287331748996391,24.1235847754733,111.479955555667,930,6.8445413978392,0,-0.00650508722520481,6.8445413978392,930,"BPH2825","B",11,"B11","exp200320","5",3,"VAN-098",0.283768097807582,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-098","239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-098","239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_B12",360,0.0272977838847827,25.3920678501065,111.276988888667,870,6.1152585011782,0,-0.00361629100498283,6.10480114270261,930,"BPH2824","B",12,"B12","exp200320","5",2,"VAN-098",0.114791114638721,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-098","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-098","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_C01",270,0.03137906513909,22.0894783667875,131.417955555667,690,6.09632389899195,0,0.0209606025444545,5.96619092371333,930,"BPH2818","C",1,"C01","exp200320","5",2,"VAN-093",0.264131280490088,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-093","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-093","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_C02",270,0.0304777655699372,22.7427164556858,130.588955555667,870,6.46810689375976,0,0.0161468662623298,6.26214557608181,930,"BPH2821","C",2,"C02","exp200320","5",1,"VAN-095",0.142703655641099,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-095","12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-095","12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_C03",270,0.0288570527147765,24.0200268340298,126.905955555667,930,6.09700903431244,0,0.0157007301872278,6.09700903431244,930,"BPH2835","C",3,"C03","exp200320","5",3,"VAN-106",0.0237557010701291,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-106","72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-106","72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_C04",270,0.0288186004149339,24.052076456869,120.946955555667,780,5.89057920145698,0,0.0249564497108782,5.78389879223148,930,"BPH2837","C",4,"C04","exp200320","5",3,"VAN-108",0.11798728745081,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-108","59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-108","59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_C05",300,0.0269518019203788,25.7180274108442,125.370955555667,930,6.37111206070148,0,0.067840538015205,6.37111206070148,930,"BPH2825","C",5,"C05","exp200320","5",1,"VAN-098",0.351471667895626,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-098","239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-098","239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_C06",270,0.0283022845644772,24.4908561703153,126.773955555667,780,6.183882333452,0,0.00540486668139023,6.12011426933709,930,"BPH2834","C",6,"C06","exp200320","5",3,"VAN-105",0.0160934769394309,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-105","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-105","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_C07",270,0.0287903120503809,24.075709195058,127.540955555667,750,6.00187683125729,0,0.0396697347907698,5.93284534535592,930,"BPH2820","C",7,"C07","exp200320","5",1,"VAN-094",0.431558030087882,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-094","5",0,NA,0,TRUE,0,2,FALSE,-0.5,"Persistent",3,"paired-invasive","cmpD / pckA","VAN-094","5",0,NA,0,TRUE,0,2,FALSE,-0.5,"Persistent",3,"paired-invasive","cmpD / pckA","5",0,NA,0,TRUE,0,2,FALSE,-0.5,"Persistent",3,"paired-invasive","cmpD / pckA"
"exp200320_5_C08",240,0.0280894043195388,24.6764642167152,130.532955555667,690,5.94052968778228,0,0.0514243308239663,5.64977036761708,930,"BPH2831","C",8,"C08","exp200320","5",1,"VAN-104",0.019519221295943,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-104","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-104","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_C09",240,0.0285590465045453,24.2706695564794,127.291955555667,690,5.92462801349215,0,0.0214465732009114,5.68491408780372,930,"BPH2831","C",9,"C09","exp200320","5",2,"VAN-104",0.288148110063789,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-104","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-104","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_C11",240,0.0286906538618524,24.1593371798879,132.239955555667,690,5.99890581090635,0,0.0126975438760569,5.86411057124752,930,"BPH2832","C",11,"C11","exp200320","5",1,"VAN-104",0.272140282452513,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_D01",540,1.67686800314036e-05,41335.8224536369,-0.323911111333333,0,-0.00429682688249886,840,-0.0120543605108123,-0.0110182951188444,930,"Non infected","D",1,"D01","exp200320","5",3,"CONTROL",0.221982226099079,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_D02",270,0.0268428173589128,25.8224452110201,116.945955555667,930,5.58572839996116,30,0.0362991026076158,5.58572839996116,930,"BPH2836","D",2,"D02","exp200320","5",2,"VAN-107",0.157010615352381,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-107","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-107","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_D03",240,0.0288964471104444,23.9872804400723,131.236955555667,930,6.00776736277647,0,0.0152608036996574,6.00776736277647,930,"BPH2832","D",3,"D03","exp200320","5",3,"VAN-104",0.2755485438176,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_D04",240,0.0294681043745508,23.5219467037914,133.332955555667,690,6.06468823713346,30,0.0386805167332728,5.90946122547627,930,"BPH2819","D",4,"D04","exp200320","5",3,"VAN-094",0.00458257569495584,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-094","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-094","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp200320_5_D05",210,0.0273165577164377,25.3746166612657,131.928955555667,720,5.92877457613013,0,0.0414706089910469,5.88233087666486,930,"BPH2822","D",5,"D05","exp200320","5",2,"VAN-096",0.469,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-096","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-096","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200320_5_D06",240,0.0291839279300006,23.750990004584,124.798955555667,660,5.74962863822976,0,-0.00244265107811493,5.74517495503735,930,"JE2","D",6,"D06","exp200320","5",2,"CONTROL",1.56671007398704,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL","8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"CONTROL","8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
"exp200320_5_D07",240,0.027922266172694,24.8241735206219,127.717955555667,870,5.9105682055155,0,0.0237833743797609,5.86711308637985,930,"BPH2812","D",7,"D07","exp200320","5",2,"VAN-090",0.316002109697599,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-090","1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-090","1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
