well_id,AUC,time_of_max_death,max_death,time_of_min_death,min_death,time_of_max_death_rate,max_death_rate,time_of_min_death_rate,min_death_rate,experiment,well,well_row,well_col,cell_number,plate,sample_id,replicate,strain_group,ST,mecA,mortality,intrahost_index,included,unrelated_to_index,mut_count,scv,vanco_difference,persister_type,intrahost_sampledelay,sample_type,genes
exp200219_P1_D06,29.375361927192863,1152,0.5082067705304657,198,-0.08417845073770124,708,9.904664269029416e-4,0,-9.421244456974034e-4,exp200219,D06,D,06,40000,P1,BPH2982,3,VAN-216,-,1,NA,0,TRUE,0,17,FALSE,1,NA,-139,paired-colonising,gpsA / hypothetical protein / rny
exp200219_P1_D07,134.08222985756663,618,1.3691676082829898,168,-0.08685590129964003,426,0.005978390665664416,750,-0.001698257459472228,exp200219,D07,D,07,40000,P1,BPH2730,2,VAN-024,45,1,NA,0,TRUE,0,0,FALSE,0.75,NA,-13,paired-colonising,NA
exp200219_P1_D08,160.06257962401097,522,1.3846168826487524,48,-0.029474171814086514,258,0.00529328187754505,738,-0.0015416417933629412,exp200219,D08,D,08,40000,P1,BPH2704,3,VAN-004,93,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200219_P1_D09,183.49507779024995,546,1.6142572787065255,60,-0.03484314454852478,312,0.006013755153205205,714,-0.0017492917714366967,exp200219,D09,D,09,40000,P1,BPH2705,3,VAN-004,93,1,NA,0,TRUE,0,0,FALSE,0,Persistent,10,paired-invasive,NA
exp200219_P1_D10,59.38474307995888,1152,1.0746605783241308,192,-0.02932586868218964,936,0.0019509045801535223,0,-9.194202444605983e-4,exp200219,D10,D,10,40000,P1,BPH2981,2,VAN-216,-,1,NA,0,TRUE,0,12,FALSE,0.5,NA,5,paired-colonising,gpsA / lepA / blaZ / hypothetical protein
exp200219_P1_D11,34.46643245956485,1152,0.6526762628974254,258,0.020282776818729406,1146,0.001618183423895488,0,-7.453326240880465e-4,exp200219,D11,D,11,40000,P1,BPH2976,2,VAN-216,-,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200219_P1_E02,37.15106358337322,1152,0.6544808630047213,198,0.0019300348911278457,1092,0.0013137628632254015,0,-8.036638765582249e-4,exp200219,E02,E,02,40000,P1,BPH2976,3,VAN-216,-,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200219_P1_E03,77.59738254257226,1152,1.1084101012184646,210,0.018088530933702586,798,0.001935779443469417,0,-7.200437039028215e-4,exp200219,E03,E,03,40000,P1,BPH2978,3,VAN-216,-,1,NA,0,TRUE,0,1,FALSE,0,Persistent,6,paired-invasive,fabF
exp200219_P1_E04,91.56232868780884,1152,1.155669637365945,144,0.0442565574348574,744,0.00178896709124466,0,-8.644664014489586e-4,exp200219,E04,E,04,40000,P1,BPH2977,2,VAN-216,-,1,NA,0,TRUE,0,0,FALSE,0.5,Persistent,3,paired-invasive,NA
exp200219_P1_E05,79.82778056596743,1152,1.0575361533498062,192,-0.05590709717072324,744,0.0016702881711138386,0,-8.569197985825693e-4,exp200219,E05,E,05,40000,P1,BPH2978,2,VAN-216,-,1,NA,0,TRUE,0,1,FALSE,0,Persistent,6,paired-invasive,fabF
exp200219_P1_E06,9.2384279813162955,1068,0.1013422432532186,180,-0.021752905936788313,360,2.2535835021427248e-4,0,-7.60909913443299e-4,exp200219,E06,E,06,40000,P1,BPH2727,3,VAN-023,239,0,NA,0,TRUE,0,16,FALSE,0.5,NA,0,paired-colonising,pglF / AAA-like domain protein / ebh_1 / norB_6 / tatC2 / yhfS / hypothetical protein
exp200219_P1_E07,129.15747210749808,606,1.3532182404594184,156,-0.14415519238318858,420,0.0062383791544470095,750,-0.0016832399812371128,exp200219,E07,E,07,40000,P1,BPH2764,3,VAN-050,78,1,NA,0,TRUE,0,29,FALSE,0,NA,-3,paired-colonising,hypothetical protein / superantigen-like protein / accB_1 / grsB / Transcriptional regulator / cydD / pepT_2 / yveA / pbuE / Putative esterase / Replication initiation and membrane attachment
exp200219_P1_E08,12.8145002509379,960,0.1624751691189486,216,-0.03663321309645893,588,3.7449313582689817e-4,0,-9.239394321159319e-4,exp200219,E08,E,08,40000,P1,BPH2726,2,VAN-023,239,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200219_P1_E09,-26.001698644949688,1152,-0.08744182610501358,174,-0.17509313581800695,642,1.3391041108213691e-4,0,-8.34241790388688e-4,exp200219,E09,E,09,40000,P1,Non infected,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp200219_P1_E10,38.85368490136989,582,0.41375526343664415,132,-0.044111288879747274,348,0.00164785540937895,0,-8.352115950846393e-4,exp200219,E10,E,10,40000,P1,BPH2763,1,VAN-050,78,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200219_P1_E11,116.29116318575174,588,0.9156723467796876,0,0.03579972267167534,312,0.0029149646998301772,1056,-8.897621243182918e-4,exp200219,E11,E,11,40000,P1,JE2,3,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp200219_P1_F02,123.76342508591506,1152,1.4178595629698079,132,0.19025855237253955,858,0.001867884604825491,0,-4.874259512236967e-4,exp200219,F02,F,02,40000,P1,BPH2976,1,VAN-216,-,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200219_P1_F03,104.63780257114591,696,1.0394375768602246,168,-0.08053717073741816,468,0.004176831414072479,1152,-0.0010071378096766874,exp200219,F03,F,03,40000,P1,BPH2730,1,VAN-024,45,1,NA,0,TRUE,0,0,FALSE,0.75,NA,-13,paired-colonising,NA
exp200219_P1_F04,37.423117013477054,1152,0.7260720758046924,162,-0.07464371038407533,870,0.0012852989308333937,0,-6.979519828214029e-4,exp200219,F04,F,04,40000,P1,BPH2980,1,VAN-216,-,1,NA,0,TRUE,0,2,FALSE,0,Persistent,12,paired-invasive,bcr_1 / pepS
exp200219_P1_F05,108.29019804657733,558,0.912374380189357,42,-0.03985567033272808,306,0.003512403648166026,1086,-9.049419037176765e-4,exp200219,F05,F,05,40000,P1,JE2,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp200219_P1_F06,163.79280392235543,540,1.390395773797498,78,0.049060117899034576,270,0.005051045690003732,714,-0.0015786751176876574,exp200219,F06,F,06,40000,P1,BPH2704,2,VAN-004,93,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200219_P1_F07,108.41910203453223,576,1.0281294186907812,120,-0.013499766384353136,378,0.004158757136838772,738,-0.0012109250846833407,exp200219,F07,F,07,40000,P1,BPH2728,1,VAN-024,45,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200219_P1_F08,0.9967957379445082,900,0.12300393213643457,246,-0.13798839755798417,564,6.190665922958796e-4,0,-8.461610280395895e-4,exp200219,F08,F,08,40000,P1,BPH2729,1,VAN-024,45,1,NA,0,TRUE,0,5,TRUE,1.25,Relapse (after treatment),38,paired-invasive,ptsG_3 / rpoB / rplV / rplD
exp200219_P1_F09,12.797938462728052,1152,0.17451460068909255,162,-0.028851161008875022,294,2.989238520175931e-4,0,-7.20948999331672e-4,exp200219,F09,F,09,40000,P1,BPH2727,2,VAN-023,239,0,NA,0,TRUE,0,16,FALSE,0.5,NA,0,paired-colonising,pglF / AAA-like domain protein / ebh_1 / norB_6 / tatC2 / yhfS / hypothetical protein
exp200219_P1_F10,3.724279041038141,1152,0.09356640634468176,240,-0.038438568440462874,366,2.6436522649620907e-4,0,-8.012878355505501e-4,exp200219,F10,F,10,40000,P1,Non infected,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp200219_P1_F11,70.80658610972526,1152,1.4712579758426874,258,0.07030763090875185,1050,0.0036523480372130756,0,-9.016222198507604e-4,exp200219,F11,F,11,40000,P1,BPH2977,1,VAN-216,-,1,NA,0,TRUE,0,0,FALSE,0.5,Persistent,3,paired-invasive,NA
exp200219_P1_G02,217.03443616573708,384,1.5598968976408305,0,0.41101324047838717,126,0.004480438381924971,642,-0.0016378170987848735,exp200219,G02,G,02,40000,P1,BPH2764,2,VAN-050,78,1,NA,0,TRUE,0,29,FALSE,0,NA,-3,paired-colonising,hypothetical protein / superantigen-like protein / accB_1 / grsB / Transcriptional regulator / cydD / pepT_2 / yveA / pbuE / Putative esterase / Replication initiation and membrane attachment
exp200219_P1_G03,14.417287572869595,852,0.1796925415534479,174,-0.05131919389359169,564,6.823258211956855e-4,0,-5.597547713074354e-4,exp200219,G03,G,03,40000,P1,BPH2729,2,VAN-024,45,1,NA,0,TRUE,0,5,TRUE,1.25,Relapse (after treatment),38,paired-invasive,ptsG_3 / rpoB / rplV / rplD
exp200219_P1_G04,-3.3280315021435536,804,0.04359303037531314,204,-0.08773102091108473,546,3.5436192332816586e-4,0,-7.776928659629624e-4,exp200219,G04,G,04,40000,P1,TOX-4,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp200219_P1_G05,41.52603945489663,612,0.4251806029025847,114,-0.03716901330792962,354,0.0015192562690238747,798,-6.840596188212334e-4,exp200219,G05,G,05,40000,P1,BPH2763,3,VAN-050,78,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200219_P1_G06,146.29290043626898,546,1.1413085597213923,0,0.023129738052850575,288,0.003608364545168353,840,-0.0010643173465036983,exp200219,G06,G,06,40000,P1,JE2,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp200219_P1_G07,116.56622785007005,1152,1.7230413772580302,132,-1.0265369855412841e-4,840,0.002555357260734944,0,-6.431469607784124e-4,exp200219,G07,G,07,40000,P1,BPH2981,3,VAN-216,-,1,NA,0,TRUE,0,12,FALSE,0.5,NA,5,paired-colonising,gpsA / lepA / blaZ / hypothetical protein
exp200219_P1_G08,186.74315716329562,546,1.617271445073738,78,-0.07280442942163659,306,0.006342797239335529,726,-0.0015297009826190369,exp200219,G08,G,08,40000,P1,BPH2705,2,VAN-004,93,1,NA,0,TRUE,0,0,FALSE,0,Persistent,10,paired-invasive,NA
exp200219_P1_G09,434.01285565387053,0,2.9593220266295273,1152,2.032566962121335,1122,-3.257926755968159e-6,132,-0.0034770902269359496,exp200219,G09,G,09,40000,P1,Complete lysis,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp200219_P1_G10,417.7028529514774,0,2.7894219656703214,714,1.9854977428877136,792,3.359703104698515e-4,150,-0.003167800332606884,exp200219,G10,G,10,40000,P1,Complete lysis,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp200219_P1_G11,434.6137126974564,0,2.9507884004835048,804,2.0468570044190506,906,3.8894476221431245e-4,138,-0.003363139728359162,exp200219,G11,G,11,40000,P1,Complete lysis,3,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp200226_P2_B03,96.41941892228746,1152,1.038930372898938,144,-0.0455268035738968,456,0.0018955551688260297,0,-4.5158916426160173e-4,exp200226,B03,B,03,40000,P2,BPH2904,1,VAN-160,45,1,NA,0,TRUE,0,3,FALSE,0,NA,1,paired-colonising,clfA / agrA / Nitroreductase family protein
exp200226_P2_B04,60.92782054466597,846,0.5250478633583618,120,-0.07774775195233663,318,0.0018483524326627617,0,-4.988165439182516e-4,exp200226,B04,B,04,40000,P2,BPH3734,3,VSS-138,8,0,NA,0,TRUE,0,4,FALSE,0,Relapse (on treatment),7,paired-invasive,isdH / sdrD_2
exp200226_P2_B05,18.46966310736116,1152,0.19837395551273115,138,-0.02678865020941854,384,5.034202150184094e-4,0,-3.014272180320432e-4,exp200226,B05,B,05,40000,P2,BPH2902,1,VAN-160,45,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_B06,6.042628921447326,1152,0.12772438376195094,234,-0.03705913455651122,516,3.286054810031071e-4,0,-3.7108467232975577e-4,exp200226,B06,B,06,40000,P2,BPH3733,1,VSS-137,5,1,NA,0,TRUE,0,2,TRUE,0.5,Persistent,14,paired-invasive,hypothetical protein / ywlC
exp200226_P2_B07,86.4329939574672,840,0.7063526302800068,108,-0.04298678784947507,318,0.0023617586859256677,0,-3.7795602086829715e-4,exp200226,B07,B,07,40000,P2,BPH3337,2,VSS-138,8,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_B08,83.52512209255288,1152,1.0624519808090431,126,-0.03326489002356874,420,0.0018874696808737223,0,-3.4971748054785697e-4,exp200226,B08,B,08,40000,P2,BPH3752,1,VSS-339,239,1,NA,0,TRUE,0,0,FALSE,1,Relapse (on treatment),23,paired-invasive,NA
exp200226_P2_B09,115.45418425628588,1152,1.2476423251537554,114,-0.05245676629985944,324,0.0020391171711095966,0,-3.7847316299294276e-4,exp200226,B09,B,09,40000,P2,BPH2962,2,VAN-207,20,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_B10,125.98063074250561,1152,1.336118064572232,120,-0.01349065083350264,336,0.002110901851515603,0,-4.0642672457510444e-4,exp200226,B10,B,10,40000,P2,BPH2963,3,VAN-207,20,0,NA,0,TRUE,0,5,FALSE,0,Persistent,3,paired-invasive,ggt_1 / SigmaW regulon antibacterial / hutG / entB
exp200226_P2_B11,66.19476864498925,1152,0.7488735460807536,150,0.0501649380234564,360,0.0012458365980100503,0,-3.0339778373524723e-4,exp200226,B11,B,11,40000,P2,BPH3706,3,VSS-541,239,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_C02,164.13608145023846,1152,1.1213300748034583,0,-0.07175591626528526,210,0.004484541770852594,534,-7.000088566110063e-5,exp200226,C02,C,02,40000,P2,BPH3336,3,VSS-137,5,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_C03,2.405098915652749,1152,0.07157349342188916,264,-0.030353518686374422,630,1.6969918027441664e-4,0,-3.5664855930542987e-4,exp200226,C03,C,03,40000,P2,BPH3757,2,VSS-541,239,1,NA,0,TRUE,0,1,FALSE,0,Unknown,36,paired-invasive,agrA
exp200226_P2_C04,59.4003807631921,576,0.42802293594448615,0,0.010109067724746228,258,0.0014099571967468487,924,-2.3401448616895462e-4,exp200226,C04,C,04,40000,P2,BPH3747,3,VSS-231,22,1,NA,0,TRUE,0,1,FALSE,0,Unknown,8,paired-invasive,gsiD_2
exp200226_P2_C05,165.31106696468126,828,1.2697138685546943,0,-0.052512959854935426,228,0.0031520346525856172,978,-3.6832386541600187e-4,exp200226,C05,C,05,40000,P2,BPH2943,1,VAN-192,5,0,NA,0,TRUE,0,0,FALSE,-0.5,Relapse (after treatment),65,paired-invasive,NA
exp200226_P2_C06,162.11886433244754,918,1.3053520553248124,0,-0.05515762960854821,228,0.003108845363383315,990,-1.6531923596869538e-4,exp200226,C06,C,06,40000,P2,BPH2942,1,VAN-192,5,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_C07,176.21918715340882,900,1.3661778456061249,0,-0.016186808220084163,228,0.0032229735592408377,1050,-2.3380765444612947e-4,exp200226,C07,C,07,40000,P2,BPH2942,3,VAN-192,5,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_C08,136.83445079051612,1152,1.4343674648133122,114,-0.04604444686501666,618,0.002230660057594392,0,-4.718572246444727e-4,exp200226,C08,C,08,40000,P2,BPH2962,3,VAN-207,20,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_C09,4.875341445245213,1152,0.07412789566949317,168,-0.018057408984742236,408,1.7619318502373372e-4,0,-4.3077601821578815e-4,exp200226,C09,C,09,40000,P2,BPH3757,1,VSS-541,239,1,NA,0,TRUE,0,1,FALSE,0,Unknown,36,paired-invasive,agrA
exp200226_P2_C10,79.62784537705063,810,0.6512466727341553,102,-0.046287546649012704,312,0.002164831927309987,0,-3.4082971803633e-4,exp200226,C10,C,10,40000,P2,BPH3734,1,VSS-138,8,0,NA,0,TRUE,0,4,FALSE,0,Relapse (on treatment),7,paired-invasive,isdH / sdrD_2
exp200226_P2_C11,63.48522473306263,636,0.43361665216616907,0,0.030071212196843566,258,0.0013042366056336418,942,-1.2898733107112129e-4,exp200226,C11,C,11,40000,P2,BPH3427,1,VSS-231,22,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_D02,3.45915073255556,1152,0.07513203021490328,306,-0.019435775783705003,480,1.7980645440543897e-4,0,-3.297634117226814e-4,exp200226,D02,D,02,40000,P2,TOX-4,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp200226_P2_D03,-6.424137074746907,1152,0.01498166492915097,270,-0.06252312599052194,1146,1.3765811183661842e-4,0,-4.4411938130291956e-4,exp200226,D03,D,03,40000,P2,Non infected,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp200226_P2_D04,80.48298981873617,816,0.657691927780137,102,-0.05451887214903567,306,0.002275237380087762,0,-4.8690480689689633e-4,exp200226,D04,D,04,40000,P2,BPH3734,2,VSS-138,8,0,NA,0,TRUE,0,4,FALSE,0,Relapse (on treatment),7,paired-invasive,isdH / sdrD_2
exp200226_P2_D05,64.21140634054589,582,0.4532785594626186,6,0.023969607713137206,240,0.0015849052526114337,894,-2.5527196061446666e-4,exp200226,D05,D,05,40000,P2,BPH3747,2,VSS-231,22,1,NA,0,TRUE,0,1,FALSE,0,Unknown,8,paired-invasive,gsiD_2
exp200226_P2_D06,-1.2247330519002069,1152,0.048958626975417606,180,-0.047103366242443975,1080,1.5812339779079556e-4,0,-4.5155944789883437e-4,exp200226,D06,D,06,40000,P2,BPH3757,3,VSS-541,239,1,NA,0,TRUE,0,1,FALSE,0,Unknown,36,paired-invasive,agrA
exp200226_P2_D07,138.49159837764134,432,0.9178434495490541,0,-0.0621615378241855,216,0.004301649127683031,504,-2.489921989624287e-4,exp200226,D07,D,07,40000,P2,BPH3336,2,VSS-137,5,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_D08,17.098253455842098,1152,0.17825940087430897,150,-0.02551901056425248,366,4.4179908008992665e-4,0,-3.6734155378523835e-4,exp200226,D08,D,08,40000,P2,BPH2902,3,VAN-160,45,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_D09,94.24939988412854,1152,0.9560829304293024,138,-0.004399635496949151,414,0.0016580546973614762,0,-4.046841144365147e-4,exp200226,D09,D,09,40000,P2,BPH2904,3,VAN-160,45,1,NA,0,TRUE,0,3,FALSE,0,NA,1,paired-colonising,clfA / agrA / Nitroreductase family protein
exp200226_P2_D10,75.1759788097115,1152,0.9079710094960048,126,0.008789637104849304,408,0.0015646552437668093,0,-3.591024551493002e-4,exp200226,D10,D,10,40000,P2,BPH3752,2,VSS-339,239,1,NA,0,TRUE,0,0,FALSE,1,Relapse (on treatment),23,paired-invasive,NA
exp200226_P2_D11,32.90530585216845,1152,0.5867330939410951,198,0.010345852974748269,1092,0.0012033230511929068,0,-3.05070952249107e-4,exp200226,D11,D,11,40000,P2,BPH3535,2,VSS-339,239,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_E02,73.21595894380555,1152,0.9700215604182779,162,0.018911869392058207,816,0.0017406146915604007,0,-2.90203301906905e-4,exp200226,E02,E,02,40000,P2,BPH3535,3,VSS-339,239,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_E03,7.890737521729218,1152,0.11608418465252726,240,-0.023442159228713854,492,3.5170060776957223e-4,0,-3.982886565732438e-4,exp200226,E03,E,03,40000,P2,BPH3733,3,VSS-137,5,1,NA,0,TRUE,0,2,TRUE,0.5,Persistent,14,paired-invasive,hypothetical protein / ywlC
exp200226_P2_E04,42.21926992799181,1152,0.5193510275734204,144,-0.021767025892971772,354,9.33278244406914e-4,0,-4.510949795689537e-4,exp200226,E04,E,04,40000,P2,BPH3706,2,VSS-541,239,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_E05,6.741826007781487,1152,0.10857001746091768,114,-0.02007894573167878,510,2.968443436562358e-4,0,-2.6726901449325826e-4,exp200226,E05,E,05,40000,P2,BPH3733,2,VSS-137,5,1,NA,0,TRUE,0,2,TRUE,0.5,Persistent,14,paired-invasive,hypothetical protein / ywlC
exp200226_P2_E06,169.8969456171109,1152,1.3802000435895414,0,-0.06979530355773529,222,0.00355449690167976,1146,1.5009520901413704e-4,exp200226,E06,E,06,40000,P2,BPH2943,3,VAN-192,5,0,NA,0,TRUE,0,0,FALSE,-0.5,Relapse (after treatment),65,paired-invasive,NA
exp200226_P2_E07,45.39342769639036,726,0.31515589194469873,36,0.01963426211631708,276,9.675012096223136e-4,912,-9.87215966040701e-5,exp200226,E07,E,07,40000,P2,BPH3427,3,VSS-231,22,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_E08,165.68289048922364,978,1.286885161003098,0,-0.02245364120998692,222,0.0032112994224840537,1152,-4.32018355804864e-5,exp200226,E08,E,08,40000,P2,BPH2942,2,VAN-192,5,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_E09,-4.114394503767469,1152,0.03815331557347651,300,-0.06189512461838552,462,2.1565617772992333e-4,0,-1.934767152651732e-4,exp200226,E09,E,09,40000,P2,Non infected,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp200226_P2_E10,84.41230030627948,750,0.6935792853658711,114,-0.03182106203789639,324,0.002378564501699567,0,-4.886307728207782e-4,exp200226,E10,E,10,40000,P2,BPH3337,1,VSS-138,8,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_E11,139.81938581245592,702,1.026281532887669,0,0.04434049419868069,300,0.0028423036517588656,1014,-4.613267541337303e-4,exp200226,E11,E,11,40000,P2,JE2,3,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp200226_P2_F02,72.18061418757661,1152,0.969526629079965,168,0.006280993424736822,834,0.0016495713585740757,0,-4.4995710386587506e-4,exp200226,F02,F,02,40000,P2,BPH3535,1,VSS-339,239,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_F03,134.8035758629479,1152,0.9129434751413114,0,-0.06150014417567081,222,0.0039417060521809025,546,-9.203865214875361e-5,exp200226,F03,F,03,40000,P2,BPH3336,1,VSS-137,5,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_F04,51.91027232845843,594,0.3889096321299031,48,-0.0013996177869555427,294,0.0013248576561413,1002,-2.121622633276393e-4,exp200226,F04,F,04,40000,P2,BPH3747,1,VSS-231,22,1,NA,0,TRUE,0,1,FALSE,0,Unknown,8,paired-invasive,gsiD_2
exp200226_P2_F05,130.0424633722593,648,0.9377174138101302,0,-0.060805062001609594,252,0.0031691997600940152,984,-4.522240590831422e-4,exp200226,F05,F,05,40000,P2,JE2,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp200226_P2_F06,11.446155119610614,1152,0.14711794908683326,156,-0.05040987782016379,360,4.272196802421871e-4,0,-3.529495369880018e-4,exp200226,F06,F,06,40000,P2,BPH2902,2,VAN-160,45,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_F07,115.8537372734204,1152,1.2259264127001845,114,-0.03825565828833469,312,0.0018647810432447544,0,-4.572478948956849e-4,exp200226,F07,F,07,40000,P2,BPH2962,1,VAN-207,20,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_F08,120.7350384902079,1152,1.260175422328073,114,-0.026383659759554163,312,0.0020115288810090234,0,-4.31507185851088e-4,exp200226,F08,F,08,40000,P2,BPH2963,1,VAN-207,20,0,NA,0,TRUE,0,5,FALSE,0,Persistent,3,paired-invasive,ggt_1 / SigmaW regulon antibacterial / hutG / entB
exp200226_P2_F09,149.01705156860254,1152,1.1747177750558122,0,-0.02701909887011717,222,0.003417863083783797,1146,3.195080099729897e-4,exp200226,F09,F,09,40000,P2,BPH2943,2,VAN-192,5,0,NA,0,TRUE,0,0,FALSE,-0.5,Relapse (after treatment),65,paired-invasive,NA
exp200226_P2_F10,19.61824352288747,1152,0.923564781246795,240,-0.04756929133027638,1152,0.004271249233969414,0,-3.041708825519164e-4,exp200226,F10,F,10,40000,P2,Non infected,3,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp200226_P2_F11,51.075573214145294,1152,0.5980070651309204,162,0.03101769046113666,354,0.001053769365747176,0,-3.452028092801422e-4,exp200226,F11,F,11,40000,P2,BPH3706,1,VSS-541,239,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_G02,45.804651932794556,1152,0.3395979115830642,42,0.049495108774105664,318,7.367188488363571e-4,0,-5.2335836298076505e-5,exp200226,G02,G,02,40000,P2,BPH3427,2,VSS-231,22,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_G03,131.0483403691921,1152,1.4316070398889673,120,-0.08332178154752388,558,0.0022983124846026413,0,-4.1210967681317226e-4,exp200226,G03,G,03,40000,P2,BPH2963,2,VAN-207,20,0,NA,0,TRUE,0,5,FALSE,0,Persistent,3,paired-invasive,ggt_1 / SigmaW regulon antibacterial / hutG / entB
exp200226_P2_G04,-4.541677013493557,1152,0.05311551702311102,138,-0.06620141691308404,1110,2.4074347750428077e-4,0,-2.998000225835906e-4,exp200226,G04,G,04,40000,P2,TOX-4,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp200226_P2_G05,64.75134508733672,906,0.5652536891197851,120,-0.06720126457170887,324,0.0017847442789854758,0,-4.0907762411186016e-4,exp200226,G05,G,05,40000,P2,BPH3337,3,VSS-138,8,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp200226_P2_G06,137.81996523468922,636,1.0159184960880798,0,-0.02698265352558097,270,0.0031938528264177667,894,-5.54470937471486e-4,exp200226,G06,G,06,40000,P2,JE2,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp200226_P2_G07,69.633556824775,1152,0.9229919148054819,126,-0.01985090511362006,444,0.0016244528911461182,0,-3.2579363549387655e-4,exp200226,G07,G,07,40000,P2,BPH3752,3,VSS-339,239,1,NA,0,TRUE,0,0,FALSE,1,Relapse (on treatment),23,paired-invasive,NA
